Health,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta
Air Pollutant:,AQHI,,CO,,O3,,PM2.5,
Age 0-10 Female,0.02298787,0.01052497,0.0886593,0.08973522,-0.001393216,0.001210883,0.001407665,0.001287668
Age 0-10 Male,0.015299308,0.009555624,-0.02753597,0.08221065,-0.000478264,0.001100308,0.000827432,0.001171366
Age 11-60 All,0.003032982,0.0055778,-0.01288636,0.04967099,-0.000572655,0.000636393,-0.000293585,0.000691508
Age 11-60 Female,0.003554474,0.006914825,0.05978066,0.06146786,-0.000928505,0.000787995,-0.000333306,0.000857418
Age 11-60 Male,0.002322688,0.007276306,-0.09762366,0.06490814,-0.000165182,0.000831329,-0.000258475,0.000901819
Age 60+All,0.006629342,0.008487262,-0.01520005,0.0773841,-9.22929E-05,0.000965201,-2.92365E-05,0.001057135
Age 60+ Female,0.001424307,0.010975541,-0.08049852,0.09987164,0.000323594,0.00124131,-0.000950541,0.001367814
Age 60+ Male,0.01414745,0.01259782,0.07788229,0.11513675,-0.000692289,0.001443562,0.001295454,0.001567418
All: LAG 14,0.006017408,0.004746719,-0.02860026,0.0419022,-0.000376546,0.000542087,0.000544436,0.000585916
Female,0.006492593,0.005594197,-0.01925198,0.04944868,-0.000341972,0.000638128,0.000694659,0.000690528
Male,0.005481889,0.005872508,-0.03868303,0.05175512,-0.000413403,0.000671374,0.000380144,0.00072478
Warm All,0.008548975,0.005548569,0.06704929,0.0647137,0.000471036,0.000612803,0.000780834,0.000780744
Warm Female,0.010940088,0.006886401,0.187448,0.08018437,-9.04146E-05,0.000759274,0.001298195,0.000968281
Warm Male,0.005949377,0.007399175,-0.06235846,0.08629017,0.001082,0.000818162,0.000220117,0.001041496
Cold All,0.000244845,0.007796063,-0.07967077,0.05724924,-0.001262895,0.000936227,0.000337367,0.000861209
Cold Female,-0.001580454,0.008917179,-0.11400056,0.06573142,-0.000526677,0.00107209,0.000226485,0.000986333
Cold Male,0.0022068,0.009228243,-0.04285562,0.06748705,-0.002068334,0.001106955,0.000457537,0.001018018
Age 0-10 All,0.019555976,0.007831306,-0.02144222,0.06676452,-0.000558229,0.000898293,0.001534394,0.000958574
Age 0-10 Female,0.02589803,0.01046788,0.06169444,0.08890021,-0.000953153,0.001202189,0.002098526,0.001278
Age 0-10 Male,0.01443167,0.00953583,-0.08957178,0.0814684,-0.000244723,0.001091727,0.001079769,0.001169104
Age 11-60 All,-0.000348358,0.005546344,-0.05934924,0.04951697,7.30727E-05,0.000632463,-1.15272E-05,0.000686456
Age 11-60 Female,-0.000383633,0.006874369,-0.07168479,0.06146715,-4.82354E-05,0.000783662,0.000336477,0.000850158
Age 11-60 Male,-0.000428751,0.007243611,-0.04524448,0.06456255,0.000213489,0.000826315,-0.000428658,0.000897312
Age 60+All,0.004094235,0.008475015,0.06352661,0.07672377,-0.001526257,0.000966197,0.000708813,0.001052595
Age 60+ Female,0.002127283,0.010947191,0.02855819,0.09870472,-0.00049261,0.001240868,-3.65714E-06,0.001364171
Age 60+ Male,0.006913276,0.012578142,0.1145097,0.1145205,-0.003042735,0.001446151,0.001719056,0.001554731
Air Pollutant:,AQHIX,,NO2,,O3H8,,SO2,
All: LAG 0,-0.006025332,0.003197292,-0.001884845,0.000547215,0.000624082,0.000368966,0.004174121,0.003154359
Female,-0.007095935,0.003758728,-0.001907073,0.000643453,0.000381789,0.00043413,0.003158047,0.003732538
Male,-0.004862416,0.003950838,-0.001861376,0.000676771,0.00088738,0.00045533,0.005225118,0.003868843
Warm All,0.004912557,0.003616162,0.001078475,0.000801916,0.00035508,0.000345756,0.001461397,0.004639297
Warm Female,0.005057619,0.004500307,0.001168154,0.000997829,0.00033799,0.000430191,0.001806595,0.005832521
Warm Male,0.004775006,0.004817995,0.000983816,0.001068542,0.000375903,0.000460741,0.001073801,0.006112989
Cold All,-0.019017354,0.005425194,-0.003315319,0.000769262,0.001380541,0.000894961,0.005268349,0.004411745
Cold Female,-0.020309093,0.006177149,-0.003252406,0.000876872,0.000509315,0.001021017,0.003950289,0.005046805
Cold Male,-0.017617317,0.006431,-0.003385175,0.000911961,0.002322498,0.001055694,0.006665958,0.005189438
Age 0-10 All,-0.010774682,0.005272155,-0.002683731,0.000883827,0.00048813,0.000625558,-0.001264691,0.005053855
Age 0-10 Female,-0.012853887,0.007044316,-0.003225995,0.00117809,0.000650252,0.000837504,-0.007051645,0.00673224
Age 0-10 Male,-0.009059332,0.006404281,-0.002239478,0.001076541,0.000365539,0.000758092,0.003524227,0.006150751
Age 11-60 All,-0.006182298,0.003725026,-0.001678425,0.000642015,0.000326052,0.000426667,0.00380892,0.003695061
Age 11-60 Female,-0.008693435,0.004608074,-0.001705707,0.000793486,-0.00026437,0.000529222,0.002043061,0.00460623
Age 11-60 Male,-0.003276109,0.004866422,-0.001647451,0.000840317,0.001002903,0.000555234,0.00578925,0.004783532
Age 60+All,0.002390613,0.005681532,-0.001142545,0.000990574,0.001783334,0.000641999,0.015685913,0.005786913
Age 60+ Female,0.005028902,0.007307546,-0.000717057,0.001273216,0.001969673,0.000826889,0.021820367,0.007495279
Age 60+ Male,-0.001237815,0.00846757,-0.001725726,0.001478238,0.001523619,0.000955999,0.007330541,0.00854687
All: LAG 1,-0.000614096,0.003197013,-0.000828316,0.000544975,0.000803984,0.0003717,0.006796753,0.003160237
Female,-0.004519382,0.003755329,-0.001563261,0.000639558,0.000666165,0.000437331,0.007063635,0.003744607
Male,0.003613913,0.003946859,-2.88631E-05,0.000673653,0.000951038,0.000458371,0.006490709,0.003867523
Warm All,0.011538003,0.00361093,0.00265121,0.000794778,0.000751547,0.000347171,0.01176604,0.004568899
Warm Female,0.007974393,0.004510618,0.001328545,0.000993625,0.000758778,0.000432947,0.010697522,0.005751578
Warm Male,0.015345063,0.004802335,0.004070667,0.001055594,0.000740932,0.00046212,0.012827557,0.006023817
Cold All,-0.015979434,0.005401417,-0.002701829,0.000765376,0.000930851,0.000902591,0.003529831,0.004447297
Cold Female,-0.019884096,0.006141301,-0.003081605,0.00087072,0.000192881,0.001028085,0.004586096,0.005104533
Cold Male,-0.011669226,0.006400757,-0.002281647,0.000907202,0.001737505,0.001065635,0.00242282,0.005207901
Age 0-10 All,-0.001248854,0.00524178,-0.000877676,0.000873624,0.000780595,0.000629933,0.007672204,0.005035172
Age 0-10 Female,-0.001174769,0.006986292,-0.000894814,0.001160219,0.000847658,0.000846057,0.006518177,0.006709571
Age 0-10 Male,-0.001260825,0.006374503,-0.000859973,0.001065722,0.000735782,0.000761375,0.008659507,0.006124707
Age 11-60 All,-0.000522122,0.003724796,-0.000866129,0.000639662,0.000847028,0.000429123,0.004818706,0.003703896
Age 11-60 Female,-0.005729857,0.004601886,-0.001707715,0.000789254,0.00049462,0.000531204,0.005881094,0.004611042
Age 11-60 Male,0.005489224,0.004862624,0.000111276,0.000836603,0.001250316,0.000559413,0.003636667,0.004796682
Age 60+All,6.05759E-05,0.00569814,-0.000636164,0.000988144,0.000704399,0.000647834,0.011773372,0.005826946
Age 60+ Female,-0.005345671,0.007340732,-0.002083191,0.001269743,0.000949524,0.000836473,0.011770649,0.007617369
Age 60+ Male,0.007613082,0.008467319,0.001414007,0.001473426,0.000364422,0.000960064,0.011658895,0.008495722
All: LAG 2,0.002158927,0.003199489,8.47354E-05,0.000543735,0.000448181,0.000372816,0.007137945,0.003149126
Female,-0.002076861,0.003761063,-0.00061067,0.000639001,0.000179295,0.000437934,0.007227713,0.003720263
Male,0.006735505,0.003946611,0.000837868,0.000670925,0.000738399,0.000460429,0.007052309,0.003866812
Warm All,0.007887148,0.003611062,0.002474891,0.000786681,0.000180978,0.000349676,0.009308597,0.004482888
Warm Female,0.004148504,0.004503203,0.001669893,0.000983096,-8.58434E-05,0.000434748,0.011040239,0.005618799
Warm Male,0.01192002,0.004789761,0.003343064,0.001042467,0.000469406,0.000464972,0.007480566,0.005916599
Cold All,-0.006013029,0.005455443,-0.00126523,0.00077006,0.001215223,0.000905853,0.005374977,0.004474831
Cold Female,-0.009793582,0.006207658,-0.001750268,0.000876572,0.000924094,0.001030452,0.005212257,0.005119798
Cold Male,-0.001896242,0.006446985,-0.000737466,0.000910003,0.001532802,0.001070908,0.005543435,0.00525659
Age 0-10 All,0.006748147,0.005247134,0.001058606,0.000869458,0.000421784,0.000632218,0.015613531,0.004994201
Age 0-10 Female,0.00617333,0.006988675,0.001302543,0.001154443,-7.06814E-05,0.000845162,0.018068148,0.006640268
Age 0-10 Male,0.007294578,0.006379021,0.000859525,0.001059667,0.000837028,0.000766219,0.013578676,0.006084936
Age 11-60 All,0.001662314,0.003725101,-0.000117768,0.000637945,0.000555261,0.000430105,0.004153377,0.00369195
Age 11-60 Female,-0.002252016,0.004611305,-0.000990443,0.00078885,0.000562232,0.000532581,0.005174877,0.004586415
Age 11-60 Male,0.006161418,0.004854899,0.000891716,0.000832357,0.000545097,0.000560625,0.003016988,0.004794008
Age 60+All,-0.004147663,0.00571047,-0.001071394,0.000989489,0.000143488,0.000649876,0.001046207,0.005846526
Age 60+ Female,-0.01248144,0.00735487,-0.002231187,0.001271913,-0.000631123,0.000837034,-0.002747239,0.007585154
Age 60+ Male,0.007680094,0.008480531,0.000596794,0.001473967,0.001236823,0.00096529,0.006203448,0.008599711
All: LAG 3,0.005386439,0.003208489,0.000981087,0.000544918,0.000216904,0.000374243,0.009376084,0.003113745
Female,0.002662033,0.003777506,0.000576331,0.000641383,-3.64825E-06,0.000440204,0.008558924,0.003690809
Male,0.008319421,0.003955012,0.001418983,0.000671949,0.00045302,0.000461725,0.010254794,0.003813822
Warm All,0.008350706,0.003629909,0.002910714,0.000789381,4.83711E-05,0.000352247,0.016432148,0.004409415
Warm Female,0.007888818,0.004537953,0.002947958,0.000990093,-4.69002E-05,0.000438939,0.019840659,0.00555172
Warm Male,0.008801055,0.004819842,0.002864955,0.00104668,0.000146799,0.000468756,0.012865238,0.005823086
Cold All,0.000894881,0.005462896,-0.000121247,0.000773183,0.000810315,0.000893218,0.004990818,0.004432608
Cold Female,-0.003829377,0.006215681,-0.0006187,0.000879876,9.83928E-05,0.001017344,0.002591444,0.005083485
Cold Male,0.006086667,0.006448205,0.000427638,0.000912624,0.001581443,0.001053303,0.007577071,0.005189611
Age 0-10 All,0.009107997,0.00527522,0.001685371,0.000874702,0.000254987,0.000635217,0.011538984,0.004973476
Age 0-10 Female,0.012225085,0.007049327,0.001805562,0.00116562,0.000945983,0.000851664,0.016789327,0.006621289
Age 0-10 Male,0.006570527,0.006399705,0.001590822,0.00106373,-0.00030651,0.000768306,0.007240712,0.006054748
Age 11-60 All,0.005169093,0.003739162,0.00100329,0.000639068,0.000149102,0.000433123,0.010073534,0.003651308
Age 11-60 Female,0.003716289,0.004627735,0.000880619,0.000790033,-7.97282E-05,0.000536497,0.007148996,0.004566386
Age 11-60 Male,0.006837193,0.004871758,0.001146109,0.000833796,0.000409251,0.000563636,0.013324604,0.00470462
Age 60+All,-0.00021225,0.005718622,-0.000375821,0.000992115,0.000346497,0.000648187,0.003139643,0.005741265
Age 60+ Female,-0.012859935,0.007386005,-0.002081383,0.001279088,-0.000891018,0.000836812,0.001029468,0.007420695
Age 60+ Male,0.017476179,0.008473239,0.002029051,0.001474354,0.002082602,0.000961509,0.006017789,0.008510014
All: LAG 4,0.003498155,0.003215713,0.000522072,0.000547818,0.000285582,0.000374485,0.006657745,0.003083487
Female,0.000484907,0.003784127,0.000311521,0.000644118,-0.000241414,0.000440484,0.001203338,0.003670588
Male,0.006763974,0.003961453,0.000752771,0.000675521,0.000855398,0.000461452,0.012397567,0.003752308
Warm All,0.007737775,0.003626877,0.002227562,0.00079026,0.000285029,0.000352599,0.014132,0.004344259
Warm Female,0.005191066,0.00454141,0.002280398,0.00099095,-0.000188414,0.000439847,0.005667251,0.005501463
Warm Male,0.010452374,0.004816155,0.002168824,0.001048619,0.000797418,0.000469439,0.02293826,0.005705014
Cold All,-0.001552258,0.005480066,-0.000385136,0.000778573,0.000459565,0.000891634,0.002321873,0.004400653
Cold Female,-0.005509026,0.006223505,-0.000728849,0.000884491,-0.000404602,0.001014753,-0.001411114,0.005066803
Cold Male,0.002784118,0.006465241,-5.56097E-06,0.000918378,0.001388298,0.001049367,0.006304364,0.005115766
Age 0-10 All,0.00749926,0.005280673,0.001183404,0.000877687,0.000487147,0.000635598,0.012018878,0.004886396
Age 0-10 Female,0.004599689,0.007050763,0.001230402,0.001167544,-0.000386715,0.000852346,0.0150211,0.006529527
Age 0-10 Male,0.009941046,0.006407741,0.001152752,0.00106823,0.001199142,0.000768352,0.009659296,0.005927797
Age 11-60 All,0.002163235,0.003745997,0.00038488,0.000642914,0.000114735,0.000432569,0.005188321,0.003621158
Age 11-60 Female,-0.001319217,0.004633995,2.76821E-05,0.00079412,-0.000359697,0.000535461,-0.002144332,0.004536357
Age 11-60 Male,0.006188923,0.004879967,0.000799988,0.000839091,0.000661684,0.000563034,0.013375602,0.00464964
Age 60+All,0.000988003,0.005739136,-0.000245779,0.000996288,0.00050336,0.000651641,0.001358381,0.005721259
Age 60+ Female,0.000570208,0.007408869,-0.000126458,0.001283029,0.000275949,0.00084142,-0.009123028,0.007450643
Age 60+ Male,0.001598181,0.008512873,-0.000411497,0.001482813,0.000824277,0.000966429,0.015531168,0.008386123
All: LAG 5,0.006531708,0.00321022,0.001005272,0.000547388,0.00049919,0.000373921,0.007400669,0.003041331
Female,0.009404868,0.003775553,0.001840976,0.000643332,0.00025753,0.000440598,0.006423112,0.003602371
Male,0.003398813,0.003963447,9.81694E-05,0.000675998,0.000756014,0.000460753,0.008473729,0.003728085
Warm All,0.007370847,0.003631842,0.001849536,0.000788799,0.000394644,0.000352866,0.013610078,0.004247705
Warm Female,0.005201136,0.004548307,0.002233621,0.000987595,-0.000179843,0.000441282,0.0104717,0.00535947
Warm Male,0.009683907,0.00482668,0.001436472,0.001048652,0.001012339,0.000468997,0.016884678,0.005610307
Cold All,0.005006433,0.00545382,0.00047049,0.000778451,0.000953612,0.000884935,0.003508622,0.004362144
Cold Female,0.013075965,0.006184214,0.001524367,0.000884326,0.001564841,0.001007164,0.003820371,0.004992425
Cold Male,-0.003879267,0.006455659,-0.000680701,0.000919713,0.000280596,0.001044395,0.003246406,0.005117654
Age 0-10 All,0.007658066,0.005262713,0.000755387,0.000875894,0.00109828,0.000632479,0.009659879,0.004832654
Age 0-10 Female,0.01405293,0.0070225,0.002180866,0.001165427,0.000971777,0.000849029,0.01487662,0.00641737
Age 0-10 Male,0.00234869,0.006401677,-0.000436342,0.001067668,0.001197535,0.00076591,0.005313355,0.005903414
Age 11-60 All,0.004198973,0.003752678,0.000930731,0.000643801,2.81174E-06,0.00043363,0.005373536,0.003584325
Age 11-60 Female,0.008447583,0.004640994,0.001857924,0.000795242,1.45633E-05,0.000538162,0.004006354,0.004477986
Age 11-60 Male,-0.000760912,0.004891597,-0.000148789,0.000840243,-1.8655E-05,0.000563067,0.006965421,0.004620208
Age 60+All,0.012210302,0.005720256,0.001709754,0.000997606,0.001164124,0.000649372,0.009843428,0.005586819
Age 60+ Female,0.006241776,0.007388448,0.001291644,0.001284501,0.000153535,0.000838762,0.001110837,0.007229038
Age 60+ Male,0.020423461,0.008482697,0.002285475,0.001485544,0.002560918,0.000962353,0.021897732,0.008264501
All: LAG 6,0.002158189,0.003202368,0.000251755,0.000547665,0.000250019,0.000372286,0.005401654,0.002995188
Female,0.001092656,0.003771363,0.000373618,0.000644466,-0.000165313,0.000438725,0.003761181,0.003557246
Male,0.003336188,0.00395171,0.000121851,0.000676364,0.000701983,0.000458959,0.007147246,0.003663555
Warm All,0.005660795,0.00363775,0.001460876,0.000791059,0.0002765,0.000352227,0.013139644,0.00414844
Warm Female,0.000761251,0.004548139,0.000851333,0.000989768,-0.000292265,0.000439446,0.011669658,0.005210393
Warm Male,0.010935478,0.004840939,0.00211548,0.001052541,0.000892047,0.000469376,0.014709712,0.005506714
Cold All,-0.0017579,0.005416319,-0.000430161,0.000777384,0.000471715,0.000877348,0.000635247,0.004314371
Cold Female,0.001241498,0.006162596,5.11179E-05,0.000885154,0.000433681,0.001000168,-0.001081308,0.004969225
Cold Male,-0.005054819,0.006402583,-0.000957979,0.000918177,0.000514354,0.001035073,0.002441329,0.005033672
Age 0-10 All,0.005876353,0.005265093,0.000656765,0.000879866,0.000729908,0.000630624,0.007289726,0.004789147
Age 0-10 Female,0.006051378,0.007029569,0.000895937,0.001171635,0.000464875,0.000845783,0.011053771,0.006398678
Age 0-10 Male,0.005737669,0.006409859,0.000461948,0.001073414,0.000941146,0.000764977,0.004230922,0.005827228
Age 11-60 All,0.001009751,0.003736248,4.30349E-05,0.000642711,0.000194757,0.000431098,0.006429131,0.003514914
Age 11-60 Female,0.003198315,0.004629694,0.00069485,0.000794582,2.11222E-06,0.000535695,0.004383913,0.004404248
Age 11-60 Male,-0.00153718,0.004866899,-0.000723261,0.000839297,0.000417419,0.000559751,0.00872107,0.004521675
Age 60+All,-0.000515149,0.005698464,0.000167529,0.000995636,-0.000296763,0.000647113,-0.001816148,0.005500217
Age 60+ Female,-0.011718453,0.007359849,-0.001391396,0.001284705,-0.001363699,0.000834763,-0.008680091,0.00711177
Age 60+ Male,0.015100963,0.008437635,0.002361494,0.001476655,0.001187475,0.000960042,0.00774521,0.008135936
All: LAG 7,0.000956197,0.003198361,7.52453E-05,0.000545446,0.000142864,0.000372446,0.005988404,0.002955725
Female,-0.000757446,0.003763335,-0.000459212,0.000641387,0.000329554,0.000438585,0.003999004,0.003499683
Male,0.002828487,0.003953315,0.000658632,0.000674583,-5.76756E-05,0.000459978,0.008115471,0.003630405
Warm All,0.004372965,0.003633822,0.000999799,0.000784326,0.000270022,0.000352208,0.013251327,0.004134073
Warm Female,0.002856116,0.004531612,0.000199274,0.000978299,0.000400778,0.000438761,0.012086739,0.005194611
Warm Male,0.006023575,0.004856769,0.001864588,0.001047875,0.000130884,0.000471152,0.014492634,0.005493496
Cold All,-0.002821222,0.005402588,-0.000482304,0.000775991,8.96143E-05,0.000874523,0.001547863,0.004235071
Cold Female,-0.005166624,0.006150306,-0.000947941,0.000883515,0.000422311,0.000998032,-0.000779784,0.00485287
Cold Male,-0.000256913,0.006387054,2.55869E-05,0.000917213,-0.000267381,0.001031093,0.004038255,0.004970953
Age 0-10 All,0.005750406,0.005290285,0.000935222,0.000880178,0.000330811,0.000633798,0.008229231,0.00474828
Age 0-10 Female,0.006001457,0.007059056,0.000544321,0.001170213,0.00089382,0.000848283,0.01023855,0.006309914
Age 0-10 Male,0.005499794,0.006441029,0.001250631,0.001074833,-0.000124786,0.000769522,0.006530015,0.005801902
Age 11-60 All,-0.000972014,0.003730061,-0.000231449,0.000640706,-8.86721E-06,0.00043104,0.00723806,0.003462966
Age 11-60 Female,-0.000664291,0.004624254,-0.000306044,0.000793123,0.000157171,0.000535678,0.00479031,0.004325411
Age 11-60 Male,-0.001289865,0.004858437,-0.000139346,0.000835957,-0.000195309,0.000559834,0.010018222,0.004473077
Age 60+All,-0.000782761,0.005684529,-0.000479522,0.000988411,0.000347572,0.000648876,-0.002558404,0.005457547
Age 60+ Female,-0.009684721,0.007324563,-0.002355842,0.00127163,0.000197994,0.000837346,-0.007711767,0.007072131
Age 60+ Male,0.011722969,0.008454367,0.00218717,0.001472879,0.000545852,0.000963642,0.004452187,0.008055799
All: LAG 8,0.002025878,0.003202107,0.000250427,0.000546735,0.000208849,0.00037022,0.00888172,0.002908699
Female,0.00180031,0.003767586,-5.11919E-05,0.000643134,0.000502692,0.00043562,0.007444968,0.003448259
Male,0.00227033,0.003957982,0.000577869,0.000675921,-0.00010933,0.000457511,0.010411477,0.003569359
Warm All,0.001128838,0.003678218,-0.000260067,0.000799085,0.000320356,0.000352798,0.015354087,0.004131888
Warm Female,0.00256153,0.004572262,2.94038E-05,0.000994267,0.000425727,0.000438053,0.01820535,0.005154646
Warm Male,-0.000415733,0.004908497,-0.000569127,0.001065262,0.000205266,0.000471488,0.012315253,0.005508874
Cold All,0.002515054,0.005367064,0.0003351,0.000772558,0.000135686,0.000860235,0.005695841,0.004135548
Cold Female,0.000839398,0.006120239,-0.000219632,0.000881109,0.001068351,0.000981798,0.001980701,0.004760238
Cold Male,0.004323107,0.006339993,0.000937666,0.000912275,-0.00087661,0.001014521,0.009644385,0.004836202
Age 0-10 All,0.007926745,0.005285146,0.001016394,0.000878313,0.000794406,0.000630661,0.010655585,0.004673535
Age 0-10 Female,0.011994082,0.007050376,0.001431177,0.001167724,0.001345731,0.000845972,0.013366457,0.006226852
Age 0-10 Male,0.004586289,0.006441107,0.000669911,0.00107333,0.000352487,0.000765047,0.008405331,0.005703816
Age 11-60 All,0.000391827,0.003737705,0.000152467,0.000643536,-9.17288E-05,0.000428606,0.008231524,0.003413342
Age 11-60 Female,-0.0021869,0.004630706,-0.000392092,0.00079633,-0.000119161,0.00053143,0.004638556,0.004264208
Age 11-60 Male,0.003359992,0.004870379,0.000782817,0.000839659,-6.04486E-05,0.000558041,0.012281403,0.004408801
Age 60+All,-0.002416926,0.005703859,-0.000850028,0.000993574,0.000326443,0.000644315,0.007510298,0.005361737
Age 60+ Female,0.000660287,0.007341468,-0.00112797,0.001276814,0.001374643,0.000830168,0.007256818,0.006950372
Age 60+ Male,-0.006723821,0.008504965,-0.000444669,0.001485045,-0.001143724,0.000958671,0.007845035,0.007919995
All: LAG 9,0.004365807,0.00319148,0.000430808,0.000544022,0.000601536,0.000369769,0.006547323,0.002894318
Female,0.005440438,0.003754814,0.000346865,0.000640514,0.000972568,0.000434772,0.006329296,0.003417556
Male,0.003199806,0.00395101,0.000523648,0.000672876,0.000196175,0.000457994,0.006795094,0.003570475
Warm All,0.003705157,0.00369932,0.000163253,0.000803686,0.000569095,0.000356041,0.009835309,0.004142476
Warm Female,0.005736918,0.004581867,0.000345322,0.000996965,0.000833881,0.00044061,0.010688687,0.005151083
Warm Male,0.001504883,0.004937921,-3.07339E-05,0.001070856,0.000280404,0.000475826,0.008967242,0.005513765
Cold All,0.003824795,0.005324014,0.000349254,0.00076563,0.000734814,0.000847232,0.005542051,0.004099885
Cold Female,0.004113963,0.006081096,0.000155845,0.000875146,0.001473527,0.000966573,0.004702123,0.004700161
Cold Male,0.00349225,0.006302028,0.000558293,0.000905432,-7.65092E-05,0.001003808,0.006445478,0.004834678
Age 0-10 All,0.011169899,0.005265071,0.001880186,0.000872425,0.000558492,0.000629831,0.005687113,0.004666875
Age 0-10 Female,0.017011598,0.007022646,0.001990437,0.001161825,0.001995173,0.000843195,0.008727265,0.006202099
Age 0-10 Male,0.006337812,0.006422044,0.001788557,0.001065627,-0.000612974,0.000765295,0.003160883,0.005707937
Age 11-60 All,0.002987999,0.003731464,9.31964E-05,0.000641217,0.000627977,0.000428673,0.007055445,0.003397525
Age 11-60 Female,0.002193365,0.004617638,4.55736E-05,0.000792902,0.000483279,0.000531092,0.00488351,0.004227498
Age 11-60 Male,0.003877787,0.004871884,0.000145455,0.000837832,0.000790609,0.000559065,0.009543802,0.004409622
Age 60+All,-0.002334236,0.005693503,-0.001078313,0.00099255,0.000586244,0.000644987,0.006594714,0.005319078
Age 60+ Female,0.000461708,0.007352814,-0.001030207,0.001280778,0.001223344,0.000832465,0.007715572,0.006864271
Age 60+ Male,-0.006028572,0.008466283,-0.001112759,0.001477902,-0.000288948,0.000959746,0.005167952,0.007919769
All: LAG 10,0.002191258,0.003209572,0.000102198,0.000546909,0.000429919,0.000372564,0.005399099,0.002894302
Female,0.004897113,0.003775766,0.000329252,0.000643696,0.000857386,0.000437909,0.005060665,0.003419357
Male,-0.000740689,0.00397439,-0.000143474,0.000676944,-3.48847E-05,0.00046176,0.005762128,0.003569687
Warm All,0.001534383,0.00372967,-6.15744E-05,0.000809354,0.000299827,0.000360602,0.00727994,0.004128433
Warm Female,0.005093591,0.004629994,0.000705708,0.00100842,0.000549797,0.000446476,0.010088265,0.005153504
Warm Male,-0.002310121,0.004965469,-0.000878316,0.001073263,2.6709E-05,0.000481655,0.004327823,0.005470086
Cold All,0.000947185,0.005338538,-0.000133152,0.000768421,0.000818289,0.000839891,0.004774045,0.004101913
Cold Female,0.00315186,0.006075823,-0.000137788,0.000874743,0.001876327,0.000956551,0.003078616,0.004687208
Cold Male,-0.001474536,0.006340689,-0.000131936,0.000912536,-0.000324717,0.000996193,0.006582214,0.004852407
Age 0-10 All,0.005822773,0.00530423,0.000759886,0.000879321,0.000584171,0.000637058,0.01011722,0.00467506
Age 0-10 Female,0.005580745,0.007103286,0.00030516,0.001173268,0.001129269,0.000855615,0.0101903,0.0062255
Age 0-10 Male,0.005949582,0.006443712,0.001123307,0.001071377,0.000141984,0.000771978,0.010010883,0.005708449
Age 11-60 All,0.000942553,0.003749247,-0.00017535,0.000643416,0.000423249,0.00043179,0.003282615,0.003397974
Age 11-60 Female,0.004549721,0.004641701,0.000258905,0.000796334,0.000840723,0.000535086,0.002454803,0.00423937
Age 11-60 Male,-0.003242662,0.004899217,-0.000680969,0.000841145,-5.83434E-05,0.000563692,0.004219358,0.004402551
Age 60+All,0.000272336,0.00571841,-0.000170782,0.000998712,0.000231428,0.000645514,0.004228943,0.005289551
Age 60+ Female,0.005181886,0.007369482,0.000593159,0.001285469,0.000615576,0.000832098,0.00605478,0.006804332
Age 60+ Male,-0.006581459,0.008523859,-0.001244904,0.001491381,-0.000303226,0.000961978,0.001724216,0.007908353
All: LAG 11,0.004530352,0.003221209,0.000861274,0.000550712,0.000146882,0.000373412,0.004619164,0.002890997
Female,0.003976066,0.003793521,0.00053446,0.000648611,0.000382345,0.000439151,0.003027044,0.00342859
Male,0.005145107,0.00398331,0.001217744,0.000680948,-0.000108161,0.000462293,0.006306437,0.003548169
Warm All,0.002348634,0.003732338,0.000462517,0.000807732,0.000175081,0.000361499,0.004964472,0.004124715
Warm Female,0.003735489,0.004640137,0.00010978,0.001007465,0.000595247,0.000447741,0.004673525,0.005159235
Warm Male,0.00087711,0.004966252,0.000840721,0.001071074,-0.000281227,0.000482674,0.005297182,0.005455449
Cold All,0.005551608,0.005383854,0.000869042,0.000778765,3.60585E-06,0.000840693,0.004691104,0.004107264
Cold Female,0.002866532,0.006138858,0.000529626,0.000887621,-0.000241193,0.000959343,0.00240012,0.004721803
Cold Male,0.008503386,0.006373753,0.001242116,0.000922399,0.000272791,0.000994232,0.007126472,0.004819238
Age 0-10 All,0.011937617,0.005319525,0.001859416,0.000883852,0.000821116,0.000638943,0.011966239,0.004627068
Age 0-10 Female,0.01658924,0.00711641,0.00219551,0.001178961,0.00163773,0.000856818,0.011549208,0.006197132
Age 0-10 Male,0.00816571,0.006468852,0.001587131,0.001077342,0.000160556,0.000775133,0.012319881,0.005622856
Age 11-60 All,0.002169096,0.003759926,0.000426121,0.000648532,4.61929E-05,0.000431788,0.001961859,0.003398142
Age 11-60 Female,0.003091565,0.004653422,0.000471331,0.000801776,0.000228155,0.000534871,0.000447186,0.004243823
Age 11-60 Male,0.001110625,0.004913407,0.000376218,0.000848594,-0.000164317,0.000563623,0.003669026,0.004394927
Age 60+All,-0.000190823,0.005744931,0.000452696,0.001003872,-0.000522666,0.000648379,-0.000138817,0.005325109
Age 60+ Female,-0.009531784,0.00743491,-0.001629957,0.00129655,-0.000586567,0.000838297,-0.001299659,0.006883592
Age 60+ Male,0.012791866,0.008513529,0.003378336,0.00149148,-0.000430055,0.000962702,0.001518676,0.007908652
All: LAG 12,0.006082832,0.003226843,0.001296517,0.000551373,4.6887E-05,0.000373072,0.003159223,0.002881444
Female,0.005243872,0.003797739,0.001228248,0.000649009,-8.28366E-05,0.000439206,0.00360937,0.003401691
