Health,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta
Air Pollutant:,AQHI,,CO,,O3,,PM2.5,
All: LAG 0,0.012561,0.002511,0.003218,0.000438,-0.000331,0.00029,0.002166,0.002262
Female,0.011728,0.002577,0.002915,0.00045,-0.000201,0.000296,0.000049,0.00235
Male,0.013753,0.003249,0.003655,0.000565,-0.000527,0.000377,0.005094,0.002871
Warm All,0.009005,0.002964,0.003481,0.000642,-0.000124,0.000294,0.008306,0.003347
Warm Female,0.008941,0.003079,0.003322,0.000669,-0.000047,0.000304,0.008203,0.003525
Warm Male,0.009105,0.003991,0.003712,0.000862,-0.00024,0.000397,0.008431,0.00442
Cold All,0.017956,0.004279,0.003082,0.000611,-0.000984,0.000698,-0.000876,0.003134
Cold Female,0.015987,0.004362,0.002684,0.000623,-0.000677,0.000711,-0.004409,0.003225
Cold Male,0.020803,0.005368,0.003656,0.000766,-0.001431,0.000874,0.004102,0.003869
Age 0-10 All,0.007165,0.007507,0.001526,0.001318,0.000174,0.000849,-0.004742,0.00699
Age 0-10 Female,-0.008665,0.011077,-0.002223,0.001954,0.0002,0.001235,-0.004452,0.010433
Age 0-10 Male,0.019346,0.010078,0.004393,0.001764,0.000139,0.001152,-0.004782,0.009304
Age 11-60 All,0.009266,0.002532,0.002655,0.000443,-0.00053,0.000291,-0.001359,0.002306
Age 11-60 Female,0.009187,0.002802,0.002515,0.00049,-0.000399,0.000321,-0.002789,0.00257
Age 11-60 Male,0.009344,0.003519,0.002959,0.000615,-0.00084,0.000406,0.0017,0.00315
Age 60+All,0.018798,0.003446,0.004334,0.000599,-0.00002,0.000401,0.008404,0.003031
Age 60+ Female,0.020612,0.003764,0.004465,0.000656,0.000322,0.000436,0.007847,0.003357
Age 60+ Male,0.017459,0.004275,0.004243,0.000742,-0.000283,0.000498,0.008893,0.003718
All: LAG 1,0.005724,0.002537,0.001231,0.000446,0.000119,0.000292,-0.001277,0.002285
Female,0.00311,0.002605,0.000722,0.000458,0.000015,0.000298,-0.003143,0.002371
Male,0.009517,0.003276,0.001968,0.000575,0.000271,0.000379,0.001304,0.002905
Warm All,0.005185,0.002988,0.001355,0.000653,0.000265,0.000295,0.002592,0.003362
Warm Female,0.003946,0.00311,0.001201,0.000681,0.000117,0.000305,0.002369,0.003546
Warm Male,0.006989,0.00402,0.00157,0.000877,0.000489,0.000398,0.002887,0.004434
Cold All,0.006817,0.004335,0.001194,0.000624,-0.000387,0.000703,-0.002943,0.00318
Cold Female,0.002097,0.004417,0.00046,0.000636,-0.000385,0.000715,-0.006026,0.003264
Cold Male,0.01373,0.005423,0.002263,0.000779,-0.00038,0.000884,0.001424,0.003934
Age 0-10 All,-0.003452,0.007517,-0.000801,0.001324,0.00001,0.00085,-0.002059,0.006994
Age 0-10 Female,-0.011497,0.011018,-0.002353,0.00195,-0.000362,0.001234,-0.000596,0.010388
Age 0-10 Male,0.002892,0.010167,0.000396,0.001784,0.000321,0.00116,-0.002995,0.009362
Age 11-60 All,0.002089,0.002557,0.000683,0.00045,-0.000196,0.000293,-0.004455,0.002324
Age 11-60 Female,0.000476,0.002832,0.000253,0.000498,-0.000137,0.000324,-0.006312,0.002591
Age 11-60 Male,0.005614,0.003541,0.001636,0.000622,-0.000342,0.000407,-0.000475,0.003171
Age 60+All,0.012945,0.003476,0.00237,0.00061,0.000699,0.000403,0.004036,0.003072
Age 60+ Female,0.011717,0.003792,0.002289,0.000667,0.000482,0.000437,0.005038,0.003391
Age 60+ Male,0.013935,0.004312,0.00244,0.000756,0.000871,0.000501,0.003329,0.003774
All: LAG 2,0.003821,0.002557,0.000721,0.000448,0.000178,0.000294,0.001346,0.002276
Female,0.002725,0.002623,0.000334,0.00046,0.000319,0.0003,0.000088,0.002363
Male,0.005434,0.003305,0.001284,0.000577,-0.000032,0.000382,0.003087,0.002891
Warm All,0.005909,0.003012,0.001234,0.00066,0.000456,0.000296,0.005576,0.003367
Warm Female,0.006752,0.003127,0.001178,0.000687,0.000632,0.000306,0.006349,0.003528
Warm Male,0.004647,0.004065,0.001309,0.000889,0.000192,0.000402,0.004475,0.004484
Cold All,0.001894,0.00439,0.000534,0.000627,-0.000776,0.000715,-0.000435,0.003164
Cold Female,-0.002105,0.004468,-0.000057,0.000639,-0.000844,0.000726,-0.003086,0.00326
Cold Male,0.00779,0.005495,0.001401,0.000783,-0.000673,0.000899,0.003263,0.003889
Age 0-10 All,0.009409,0.00751,0.002887,0.001317,-0.000721,0.000851,0.002855,0.007006
Age 0-10 Female,0.006945,0.010992,0.002283,0.001931,-0.000676,0.001234,0.004111,0.010428
Age 0-10 Male,0.011411,0.010164,0.003374,0.00178,-0.000758,0.00116,0.001946,0.009358
Age 11-60 All,-0.0011,0.002574,-0.000224,0.000452,-0.000029,0.000294,-0.000857,0.002316
Age 11-60 Female,-0.002177,0.002848,-0.000612,0.0005,0.000114,0.000325,-0.003031,0.002581
Age 11-60 Male,0.001325,0.003572,0.000653,0.000625,-0.000365,0.000411,0.003858,0.003161
Age 60+All,0.011968,0.003507,0.002159,0.000612,0.000649,0.000407,0.004874,0.003056
Age 60+ Female,0.016043,0.003826,0.002763,0.000667,0.001011,0.000443,0.008043,0.003381
Age 60+ Male,0.008888,0.004351,0.001702,0.000759,0.000373,0.000506,0.002575,0.003751
All: LAG 3,-0.000733,0.00255,0.00003,0.000445,-0.000216,0.000292,0.000075,0.002276
Female,-0.001908,0.002614,-0.000316,0.000458,-0.000137,0.000299,-0.001133,0.00236
Male,0.001021,0.003296,0.000537,0.000574,-0.000331,0.000379,0.001797,0.002893
Warm All,0.001446,0.003021,-0.000179,0.000663,0.000349,0.000295,0.00018,0.00343
Warm Female,0.000544,0.003139,-0.000462,0.000689,0.000325,0.000306,-0.001643,0.003592
Warm Male,0.002831,0.004066,0.000237,0.000892,0.000396,0.000398,0.002772,0.004564
Cold All,-0.003723,0.004357,0.000164,0.000622,-0.002402,0.000706,0.000375,0.003126
Cold Female,-0.004927,0.004427,-0.000186,0.000633,-0.001851,0.000716,-0.000609,0.003217
Cold Male,-0.001927,0.005463,0.000677,0.000776,-0.003231,0.000891,0.001829,0.003846
Age 0-10 All,-0.00822,0.007551,-0.001987,0.001327,0.00007,0.000853,-0.005523,0.006934
Age 0-10 Female,-0.017947,0.011048,-0.00387,0.001948,-0.000362,0.00124,-0.010969,0.010324
Age 0-10 Male,-0.000315,0.01022,-0.000484,0.001792,0.000439,0.001159,-0.001414,0.009256
Age 11-60 All,-0.00181,0.002565,-0.000191,0.000449,-0.000245,0.000293,0.000244,0.002312
Age 11-60 Female,-0.003679,0.002834,-0.000635,0.000497,-0.000234,0.000323,-0.001772,0.002574
Age 11-60 Male,0.002499,0.003565,0.000822,0.000622,-0.000267,0.000408,0.004685,0.003159
Age 60+All,0.001798,0.0035,0.00058,0.000608,-0.000189,0.000404,0.000317,0.003065
Age 60+ Female,0.004501,0.003828,0.000876,0.000666,0.000164,0.000441,0.001431,0.003391
Age 60+ Male,-0.000253,0.004334,0.000356,0.000752,-0.000459,0.000501,-0.000478,0.003762
All: LAG 4,0.000608,0.002563,0.000309,0.000449,-0.000178,0.000291,0.001967,0.002273
Female,0.000443,0.002625,0.000204,0.000461,-0.00011,0.000298,0.001991,0.002352
Male,0.000883,0.003319,0.000465,0.000579,-0.000277,0.000378,0.001985,0.002899
Warm All,0.001741,0.00301,0.000246,0.000659,0.000189,0.000295,0.000261,0.003436
Warm Female,0.000732,0.003124,-0.000178,0.000685,0.000217,0.000306,-0.001745,0.003585
Warm Male,0.003267,0.004052,0.000869,0.000885,0.000152,0.000399,0.003194,0.004591
Cold All,-0.000703,0.004441,0.000367,0.000632,-0.001465,0.000703,0.003569,0.003117
Cold Female,0.000576,0.004497,0.000465,0.000642,-0.00116,0.000712,0.004609,0.003201
Cold Male,-0.002577,0.005599,0.000233,0.000792,-0.001933,0.000887,0.0022,0.003852
Age 0-10 All,-0.002005,0.007581,-0.001364,0.001334,0.000885,0.000851,-0.002446,0.00689
Age 0-10 Female,-0.008349,0.01111,-0.002438,0.001965,0.000423,0.001237,-0.004122,0.010185
Age 0-10 Male,0.003181,0.010242,-0.000502,0.001797,0.001275,0.001157,-0.001049,0.009245
Age 11-60 All,0.001211,0.002573,0.000351,0.000452,-0.00007,0.000292,0.002583,0.002303
Age 11-60 Female,-0.000031,0.002842,0.000098,0.0005,-0.000109,0.000322,0.00216,0.002562
Age 11-60 Male,0.004061,0.00358,0.000925,0.000627,0.000024,0.000407,0.003493,0.003155
Age 60+All,-0.000161,0.003531,0.000388,0.000615,-0.000462,0.000403,0.001387,0.003076
Age 60+ Female,0.002611,0.003857,0.000736,0.000673,-0.000156,0.00044,0.002082,0.003394
Age 60+ Male,-0.002256,0.004376,0.000129,0.00076,-0.000698,0.000501,0.000915,0.003782
All: LAG 5,0.003512,0.002578,0.000291,0.000454,0.000539,0.000291,0.002656,0.002266
Female,0.004575,0.002642,0.000487,0.000466,0.000593,0.000298,0.002785,0.002345
Male,0.00196,0.00334,0.000008,0.000585,0.000462,0.000377,0.00247,0.002896
Warm All,0.005596,0.003015,0.000553,0.000659,0.000729,0.000295,0.001899,0.003375
Warm Female,0.00561,0.003128,0.000252,0.000686,0.00088,0.000306,0.002085,0.003526
Warm Male,0.005614,0.004062,0.000994,0.000884,0.00051,0.0004,0.001621,0.004502
Cold All,0.001311,0.004488,0.000261,0.000642,-0.000167,0.000696,0.003787,0.003133
Cold Female,0.004042,0.00455,0.000769,0.000653,-0.000414,0.000707,0.003693,0.003216
Cold Male,-0.002727,0.00566,-0.00048,0.000805,0.000204,0.000874,0.003984,0.003883
Age 0-10 All,-0.010725,0.00758,-0.002636,0.001339,0.000121,0.00085,-0.006286,0.006872
Age 0-10 Female,-0.004752,0.01106,-0.000358,0.001958,-0.000777,0.001235,-0.009527,0.01017
Age 0-10 Male,-0.015534,0.010295,-0.004462,0.001815,0.000866,0.001157,-0.003745,0.009224
Age 11-60 All,0.002821,0.00259,0.000278,0.000457,0.000387,0.000292,0.002911,0.002296
Age 11-60 Female,0.002104,0.002864,0.000151,0.000506,0.000342,0.000322,0.002026,0.002553
Age 11-60 Male,0.004492,0.0036,0.000567,0.000633,0.000493,0.000406,0.004869,0.003149
Age 60+All,0.006071,0.003555,0.000584,0.000622,0.000852,0.000402,0.003063,0.003073
Age 60+ Female,0.012468,0.003874,0.00151,0.000681,0.001437,0.000438,0.005991,0.003387
Age 60+ Male,0.001145,0.004413,-0.000123,0.00077,0.000402,0.0005,0.000857,0.003784
All: LAG 6,-0.002799,0.002544,-0.000588,0.000447,-0.000067,0.000289,-0.006028,0.002224
Female,-0.001359,0.002611,-0.000329,0.00046,0.000009,0.000296,-0.003683,0.002301
Male,-0.004883,0.003288,-0.00096,0.000577,-0.000176,0.000374,-0.009297,0.002841
Warm All,-0.00333,0.002971,-0.001133,0.000643,-0.000026,0.000294,-0.006423,0.003306
Warm Female,-0.001207,0.00309,-0.000606,0.000671,0.000088,0.000305,-0.002563,0.003451
Warm Male,-0.006388,0.003994,-0.001884,0.000862,-0.000193,0.000398,-0.01186,0.00442
Cold All,-0.001039,0.004409,-0.000054,0.000634,-0.000302,0.000681,-0.004604,0.003078
Cold Female,-0.000448,0.004474,0.000051,0.000644,-0.000356,0.000694,-0.003066,0.00316
Cold Male,-0.001913,0.005559,-0.000208,0.000796,-0.00022,0.000853,-0.006751,0.003817
Age 0-10 All,-0.009183,0.007529,-0.001572,0.00133,-0.000595,0.000848,0.001188,0.006771
Age 0-10 Female,-0.008853,0.011,-0.001465,0.001952,-0.000648,0.001235,0.003397,0.010035
Age 0-10 Male,-0.009723,0.010219,-0.001712,0.0018,-0.00056,0.001154,-0.000755,0.009084
Age 11-60 All,-0.003177,0.00256,-0.000682,0.000451,-0.000066,0.00029,-0.00598,0.002254
Age 11-60 Female,-0.002245,0.002831,-0.000481,0.000499,-0.000051,0.000321,-0.004262,0.002505
Age 11-60 Male,-0.005255,0.003556,-0.001133,0.000626,-0.000095,0.000404,-0.009706,0.003099
Age 60+All,-0.001494,0.003494,-0.000326,0.000612,-0.000015,0.000399,-0.006565,0.003012
Age 60+ Female,0.001916,0.003821,0.000217,0.000671,0.000244,0.000435,-0.002562,0.003324
Age 60+ Male,-0.004118,0.004329,-0.000739,0.000757,-0.000217,0.000495,-0.009577,0.003707
All: LAG 7,-0.001173,0.00252,-0.00041,0.000442,0.000146,0.00029,-0.004523,0.002214
Female,-0.000847,0.002587,-0.000208,0.000455,0.000007,0.000297,-0.003696,0.002293
Male,-0.001709,0.003254,-0.000713,0.00057,0.000346,0.000375,-0.005683,0.002825
Warm All,-0.000625,0.002954,-0.000649,0.000633,0.000232,0.000296,-0.006996,0.003269
Warm Female,0.00008,0.003073,-0.000279,0.000659,0.000161,0.000307,-0.004975,0.003422
Warm Male,-0.001672,0.003964,-0.001187,0.000847,0.000334,0.0004,-0.009837,0.004348
Cold All,-0.001317,0.004343,-0.00018,0.000629,-0.000069,0.000674,-0.002454,0.003085
Cold Female,-0.001439,0.004406,-0.000077,0.000639,-0.000439,0.000687,-0.002139,0.003163
Cold Male,-0.001275,0.005464,-0.000348,0.000788,0.000454,0.000842,-0.002927,0.003823
Age 0-10 All,-0.00844,0.007491,-0.00173,0.00132,-0.00025,0.000847,-0.003442,0.006744
Age 0-10 Female,-0.026767,0.011029,-0.003954,0.00195,-0.002361,0.001235,-0.007574,0.010014
Age 0-10 Male,0.006262,0.010101,0.000041,0.001776,0.00149,0.001149,-0.000145,0.009037
Age 11-60 All,-0.001407,0.002535,-0.000529,0.000446,0.000211,0.000291,-0.004215,0.002247
Age 11-60 Female,-0.000033,0.002802,-0.000196,0.000493,0.000198,0.000321,-0.002892,0.002496
Age 11-60 Male,-0.004609,0.003517,-0.001296,0.000618,0.000236,0.000404,-0.0071,0.003083
Age 60+All,-0.000141,0.003462,-0.000096,0.000605,0.000067,0.0004,-0.005056,0.002992
Age 60+ Female,-0.000799,0.003793,0.000093,0.000664,-0.00031,0.000437,-0.00544,0.003308
Age 60+ Male,0.000319,0.00428,-0.000244,0.000747,0.000354,0.000495,-0.004825,0.003675
All: LAG 8,0.00338,0.002542,0.000644,0.00045,0.000162,0.000289,0.000222,0.002212
Female,0.003115,0.002608,0.000622,0.000462,0.00012,0.000296,0.000823,0.002289
Male,0.003752,0.003284,0.000675,0.00058,0.000223,0.000375,-0.000616,0.002822
Warm All,0.00493,0.003015,0.001047,0.000654,0.000361,0.000297,0.001152,0.003295
Warm Female,0.004262,0.003134,0.000842,0.000682,0.000343,0.000308,0.002028,0.003446
Warm Male,0.005904,0.004051,0.001345,0.000877,0.000387,0.000402,-0.000073,0.004386
Cold All,0.001735,0.004306,0.000494,0.000632,-0.00057,0.000664,-0.000401,0.003056
Cold Female,0.002046,0.004378,0.000574,0.000643,-0.000654,0.000676,0.000122,0.003138
Cold Male,0.001223,0.005406,0.000371,0.000791,-0.000454,0.000832,-0.001129,0.003781
Age 0-10 All,-0.010894,0.007528,-0.002084,0.001333,-0.000511,0.000847,-0.011634,0.006783
Age 0-10 Female,-0.026038,0.011039,-0.004821,0.001959,-0.001367,0.001233,-0.009922,0.010021
Age 0-10 Male,0.001359,0.010173,0.000132,0.001798,0.000184,0.001152,-0.013034,0.009119
Age 11-60 All,0.00304,0.002559,0.000474,0.000453,0.000254,0.000291,0.00069,0.002241
Age 11-60 Female,0.003012,0.002828,0.000579,0.000501,0.00014,0.000321,0.000625,0.002491
Age 11-60 Male,0.003142,0.003558,0.000242,0.000629,0.000519,0.000405,0.000883,0.003073
Age 60+All,0.005181,0.003487,0.001172,0.000616,0.000056,0.000399,0.000424,0.002993
Age 60+ Female,0.006093,0.003816,0.001242,0.000674,0.000205,0.000435,0.002349,0.003305
Age 60+ Male,0.004438,0.004315,0.001112,0.000761,-0.000063,0.000495,-0.00105,0.003679
All: LAG 9,0.00121,0.002559,0.000246,0.000451,0.000037,0.000291,-0.002237,0.002186
Female,0.001023,0.002624,0.000092,0.000463,0.00015,0.000297,-0.002463,0.002272
Male,0.00147,0.003314,0.000466,0.000581,-0.000132,0.000378,-0.001921,0.002776
Warm All,0.001074,0.003055,0.000199,0.000666,0.000089,0.000298,0.001494,0.003311
Warm Female,0.001981,0.003168,0.000257,0.000692,0.000221,0.000308,0.002798,0.003459
Warm Male,-0.000252,0.00413,0.000116,0.000898,-0.000108,0.000405,-0.00031,0.004429
Cold All,0.001896,0.004311,0.000353,0.00063,-0.000125,0.00067,-0.004131,0.002993
Cold Female,-0.000066,0.004384,0.000005,0.000643,-0.000035,0.00068,-0.005289,0.003094
Cold Male,0.004728,0.005401,0.000856,0.000787,-0.000274,0.000841,-0.002551,0.003665
Age 0-10 All,-0.003691,0.007548,-0.00033,0.001328,-0.000536,0.000852,-0.007974,0.0067
Age 0-10 Female,-0.00342,0.011043,-0.000218,0.001942,-0.000584,0.001238,-0.004608,0.00996
Age 0-10 Male,-0.003858,0.010214,-0.000424,0.001799,-0.00048,0.00116,-0.010346,0.008957
Age 11-60 All,0.001686,0.002574,0.000312,0.000455,0.000085,0.000292,-0.002509,0.00222
Age 11-60 Female,0.001588,0.002843,0.000191,0.000503,0.000187,0.000321,-0.003593,0.002475
Age 11-60 Male,0.001957,0.00359,0.000594,0.000631,-0.000149,0.000408,-0.000107,0.003032
Age 60+All,0.000791,0.003523,0.000181,0.000618,0.000001,0.000404,-0.001296,0.002951
Age 60+ Female,-0.000064,0.003853,-0.000135,0.000676,0.000119,0.00044,0.000857,0.003274
Age 60+ Male,0.001373,0.004364,0.00041,0.000764,-0.000096,0.000501,-0.002923,0.003614
All: LAG 10,-0.000418,0.002576,-0.00016,0.000452,0.000066,0.000291,-0.00246,0.002184
Female,-0.000068,0.002641,0.000029,0.000464,-0.000045,0.000298,-0.001962,0.002262
Male,-0.00094,0.003337,-0.000435,0.000583,0.000231,0.000378,-0.003139,0.002788
Warm All,0.000386,0.003084,0.000011,0.00067,0.000057,0.000299,0.001137,0.003304
Warm Female,0.001355,0.003199,0.000455,0.000696,0.00001,0.00031,0.003654,0.003441
Warm Male,-0.001069,0.004175,-0.000643,0.000904,0.000126,0.000406,-0.002493,0.004445
Cold All,-0.001005,0.004319,-0.000136,0.000629,-0.000055,0.000665,-0.004246,0.002986
Cold Female,-0.001582,0.004388,-0.000113,0.000641,-0.000381,0.000674,-0.005042,0.003073
Cold Male,-0.000146,0.005418,-0.000165,0.000786,0.000421,0.000838,-0.003093,0.003678
Age 0-10 All,-0.01664,0.007602,-0.002366,0.001337,-0.00155,0.000856,-0.012652,0.006693
Age 0-10 Female,0.004295,0.011073,0.001551,0.001944,-0.00057,0.001251,0.005769,0.009749
Age 0-10 Male,-0.033981,0.010319,-0.005617,0.001817,-0.002362,0.00116,-0.027231,0.009084
Age 11-60 All,0.000018,0.002592,0.000001,0.000455,0.000004,0.000293,-0.002975,0.002217
Age 11-60 Female,-0.00005,0.002863,0.000037,0.000504,-0.000049,0.000323,-0.003319,0.002464
Age 11-60 Male,0.000212,0.003611,-0.000073,0.000632,0.000126,0.000408,-0.002161,0.003049
Age 60+All,0.000265,0.003544,-0.000243,0.000618,0.000322,0.000403,-0.000775,0.002951
Age 60+ Female,-0.000468,0.003873,-0.000126,0.000678,0.000016,0.000439,0.001141,0.003266
Age 60+ Male,0.000794,0.004391,-0.000335,0.000764,0.000555,0.0005,-0.002195,0.00362
All: LAG 11,0.002103,0.002596,0.000304,0.000457,0.000186,0.000291,-0.001187,0.002197
Female,0.002853,0.002659,0.000667,0.000469,-0.000001,0.000298,-0.001089,0.002274
Male,0.000981,0.003369,-0.000229,0.00059,0.000465,0.000378,-0.001341,0.002808
Warm All,0.004426,0.003092,0.000802,0.000672,0.000382,0.000299,0.001446,0.003298
Warm Female,0.004436,0.003205,0.001061,0.000698,0.000258,0.00031,0.002448,0.003433
Warm Male,0.004412,0.004189,0.000423,0.000908,0.000566,0.000405,-0.000017,0.00444
Cold All,-0.000521,0.004395,0.000121,0.00064,-0.00056,0.000662,-0.002762,0.003018
Cold Female,0.001308,0.004459,0.000549,0.000652,-0.000912,0.000671,-0.003268,0.003107
Cold Male,-0.003224,0.005539,-0.000505,0.000803,-0.000028,0.000834,-0.002059,0.003723
Age 0-10 All,-0.004404,0.007681,-0.000647,0.001356,-0.000395,0.000856,-0.002144,0.006695
Age 0-10 Female,0.006715,0.011223,0.001672,0.00198,-0.000116,0.001247,0.004779,0.009818
Age 0-10 Male,-0.01342,0.010413,-0.00252,0.001838,-0.000632,0.001164,-0.007504,0.009051
Age 11-60 All,0.002758,0.002607,0.000501,0.00046,0.000144,0.000292,-0.001472,0.002226
Age 11-60 Female,0.004064,0.002879,0.00083,0.000509,0.000122,0.000322,-0.000978,0.002474
Age 11-60 Male,-0.000242,0.003641,-0.000251,0.00064,0.000195,0.000407,-0.002544,0.003065
Age 60+All,0.001563,0.003585,0.000052,0.000627,0.000316,0.000403,-0.00059,0.002981
Age 60+ Female,-0.000792,0.003912,0.000142,0.000686,-0.000333,0.000439,-0.001709,0.003296
Age 60+ Male,0.003355,0.004444,-0.000021,0.000776,0.000816,0.000499,0.000166,0.003659
All: LAG 12,0.001589,0.0026,-0.000034,0.000459,0.000409,0.00029,-0.002048,0.00221
Female,0.001318,0.002663,0.000077,0.000471,0.000235,0.000297,-0.000381,0.002282
Male,0.001986,0.003376,-0.000195,0.000594,0.000667,0.000377,-0.004406,0.002836
Warm All,0.003518,0.003094,0.000455,0.000673,0.000394,0.000298,0.001913,0.00334
Warm Female,0.002792,0.003209,0.000525,0.000699,0.000232,0.000309,0.005265,0.003478
Warm Male,0.004586,0.004191,0.000353,0.000909,0.000634,0.000405,-0.002926,0.004495
Cold All,0.001425,0.004422,-0.000012,0.000647,0.000634,0.000661,-0.004302,0.003026
Cold Female,0.001527,0.004484,0.000102,0.000659,0.000381,0.000671,-0.003684,0.003102
Cold Male,0.001341,0.005579,-0.000175,0.000813,0.001024,0.000833,-0.005125,0.003757
Age 0-10 All,-0.001273,0.007657,-0.001252,0.001356,0.000921,0.000852,-0.004209,0.006692
Age 0-10 Female,0.009401,0.011186,0.000898,0.001978,0.001289,0.001245,0.006153,0.009851
Age 0-10 Male,-0.009786,0.01039,-0.002971,0.001841,0.000626,0.001156,-0.012132,0.009025
Age 11-60 All,0.003236,0.002607,0.000192,0.000462,0.000572,0.000291,-0.001323,0.002233
Age 11-60 Female,0.003817,0.002881,0.000311,0.000511,0.000589,0.000321,0.00009,0.00248
Age 11-60 Male,0.001919,0.003639,-0.000074,0.000643,0.000532,0.000406,-0.004426,0.003081
Age 60+All,-0.001011,0.003601,-0.000312,0.000633,0.00008,0.000403,-0.003087,0.003015
Age 60+ Female,-0.006387,0.003934,-0.000635,0.000693,-0.000864,0.00044,-0.002136,0.003324
Age 60+ Male,0.003081,0.004463,-0.000074,0.000783,0.000803,0.000499,-0.003821,0.003712
All: LAG 13,-0.001543,0.002584,-0.000891,0.000455,0.000552,0.00029,-0.00278,0.002169
Female,-0.001411,0.002649,-0.000777,0.000467,0.000461,0.000297,-0.001427,0.002244
Male,-0.001751,0.00335,-0.001062,0.000588,0.000686,0.000377,-0.004718,0.002776
Warm All,0.00361,0.003086,0.000417,0.000663,0.000436,0.000301,0.002244,0.003299
Warm Female,0.003038,0.003202,0.000197,0.00069,0.000444,0.000312,0.002938,0.003445
Warm Male,0.004454,0.004178,0.000738,0.000895,0.000425,0.000409,0.001268,0.004426
Cold All,-0.005434,0.004363,-0.001331,0.000642,0.001127,0.000639,-0.005085,0.002966
Cold Female,-0.005174,0.004437,-0.001103,0.000654,0.000663,0.000652,-0.003672,0.003049
Cold Male,-0.005715,0.005481,-0.001655,0.000805,0.001822,0.000799,-0.007043,0.00367
Age 0-10 All,0.009568,0.0076,0.001094,0.00134,0.001174,0.000852,0.000293,0.006634
Age 0-10 Female,0.010656,0.011126,0.001466,0.001962,0.001054,0.001247,0.002967,0.009835
Age 0-10 Male,0.008502,0.010292,0.000747,0.001813,0.001274,0.001154,-0.001899,0.008894
Age 11-60 All,-0.002643,0.002595,-0.001034,0.000458,0.000427,0.000291,-0.002863,0.002195
Age 11-60 Female,-0.003494,0.002869,-0.001158,0.000506,0.000348,0.000322,-0.002103,0.002441
Age 11-60 Male,-0.000679,0.003618,-0.000746,0.000637,0.000606,0.000406,-0.004514,0.003023
Age 60+All,-0.000605,0.003568,-0.000822,0.000626,0.000719,0.000402,-0.002891,0.002948
Age 60+ Female,0.00338,0.003899,0.000086,0.000685,0.000731,0.000439,0.000124,0.003255
Age 60+ Male,-0.003661,0.004421,-0.001514,0.000774,0.000712,0.000499,-0.005161,0.003625
All: LAG 14,-0.006352,0.002567,-0.001561,0.00045,0.000095,0.000293,-0.001932,0.002165
Female,-0.006491,0.002631,-0.001523,0.000462,0.000016,0.0003,-0.001927,0.002241
Male,-0.006156,0.003328,-0.001621,0.000582,0.000214,0.00038,-0.002007,0.002768
Warm All,-0.002915,0.003066,-0.001221,0.000647,0.000133,0.000305,0.000906,0.00326
Warm Female,-0.004267,0.003181,-0.001356,0.000673,-0.000047,0.000316,0.001743,0.00341
Warm Male,-0.00094,0.004151,-0.00103,0.000874,0.000403,0.000415,-0.000251,0.004363
Cold All,-0.008549,0.004317,-0.001466,0.000638,0.000143,0.000635,-0.003306,0.002973
Cold Female,-0.007964,0.004393,-0.001414,0.000651,0.000243,0.000648,-0.004117,0.003057
Cold Male,-0.009354,0.005416,-0.001539,0.000799,0.000012,0.000792,-0.002196,0.003676
Age 0-10 All,-0.006416,0.007593,-0.001538,0.001336,0.00003,0.000855,-0.01082,0.006595
Age 0-10 Female,-0.003171,0.011136,-0.000462,0.001963,-0.000304,0.001248,-0.016495,0.009799
Age 0-10 Male,-0.008892,0.010261,-0.002375,0.001804,0.000311,0.001159,-0.006804,0.008823
Age 11-60 All,-0.005224,0.002578,-0.001182,0.000453,-0.000037,0.000294,-0.001185,0.002191
Age 11-60 Female,-0.006707,0.002849,-0.001485,0.000501,-0.000081,0.000324,-0.00197,0.002439
Age 11-60 Male,-0.001813,0.003599,-0.00049,0.000631,0.000066,0.00041,0.000534,0.003008
Age 60+All,-0.008269,0.003541,-0.002213,0.000618,0.000341,0.000406,-0.002443,0.002941
Age 60+ Female,-0.006126,0.003869,-0.001717,0.000677,0.000329,0.000443,-0.000571,0.003239
Age 60+ Male,-0.009896,0.004387,-0.00259,0.000765,0.000354,0.000503,-0.003945,0.003622
