Health,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta
Air Pollutant:,AQHI,,CO,,O3,,PM2.5,
All:LAG 0,0.002039,0.001299,0.000202,0.000233,0.000283,0.000144,0.000338,0.001210
Female,-0.001104,0.001701,-0.000506,0.000303,0.000240,0.000189,-0.001683,0.001587
Male,0.004560,0.001434,0.000784,0.000258,0.000315,0.000159,0.001938,0.001334
Warm All,-0.001710,0.001329,-0.000825,0.000298,0.000082,0.000127,0.001860,0.001566
Warm Female,-0.003984,0.001786,-0.001317,0.000400,-0.000089,0.000171,-0.001046,0.002125
Warm Male,0.000078,0.001607,-0.000441,0.000361,0.000218,0.000154,0.004083,0.001879
Cold All,0.004403,0.002389,0.000427,0.000342,0.000825,0.000386,-0.001902,0.001758
Cold Female,-0.000398,0.003094,-0.000461,0.000442,0.001308,0.000500,-0.003528,0.002286
Cold Male,0.008433,0.002539,0.001182,0.000364,0.000407,0.000411,-0.000576,0.001864
Age 0-10 All,-0.000205,0.002626,0.000180,0.000479,-0.000205,0.000288,-0.000491,0.002493
Age 0-10 Female,0.001612,0.003772,0.000421,0.000687,-0.000018,0.000414,0.000369,0.003575
Age 0-10 Male,-0.001549,0.003280,0.000000,0.000599,-0.000342,0.000359,-0.001117,0.003117
Age 11-60 All,0.002643,0.001424,0.000268,0.000255,0.000360,0.000158,0.000927,0.001319
Age 11-60 Female,-0.001080,0.001977,-0.000542,0.000351,0.000283,0.000220,-0.001310,0.001837
Age 11-60 Male,0.005186,0.001589,0.000835,0.000286,0.000411,0.000176,0.002429,0.001470
Age 60+All,0.001140,0.002307,-0.000047,0.000410,0.000318,0.000257,-0.001443,0.002162
Age 60+ Female,-0.002502,0.002755,-0.000839,0.000489,0.000250,0.000308,-0.003598,0.002580
Age 60+ Male,0.006702,0.003209,0.001169,0.000571,0.000421,0.000357,0.001870,0.003011
All:LAG 1,0.002865,0.001336,0.000330,0.000239,0.000354,0.000149,0.001059,0.001256
Female,0.000887,0.001715,-0.000273,0.000305,0.000482,0.000192,0.000159,0.001617
Male,0.004439,0.001481,0.000825,0.000266,0.000247,0.000165,0.001759,0.001389
Warm All,-0.000208,0.001458,-0.000301,0.000325,0.000105,0.000140,-0.000715,0.001715
Warm Female,-0.002007,0.001866,-0.001096,0.000417,0.000157,0.000179,-0.003832,0.002212
Warm Male,0.001207,0.001731,0.000325,0.000386,0.000062,0.000167,0.001679,0.002024
Cold All,0.004199,0.002382,0.000311,0.000341,0.001111,0.000388,0.000781,0.001781
Cold Female,0.001576,0.003067,-0.000210,0.000438,0.001505,0.000500,0.001108,0.002307
Cold Male,0.006376,0.002556,0.000752,0.000366,0.000770,0.000416,0.000502,0.001902
Age 0-10 All,0.002904,0.002723,0.000594,0.000494,0.000122,0.000300,0.000820,0.002600
Age 0-10 Female,0.003911,0.003829,0.000589,0.000694,0.000354,0.000423,0.001586,0.003662
Age 0-10 Male,0.002167,0.003356,0.000597,0.000610,-0.000046,0.000370,0.000248,0.003200
Age 11-60 All,0.004155,0.001442,0.000531,0.000258,0.000460,0.000161,0.001515,0.001350
Age 11-60 Female,0.002151,0.001977,-0.000120,0.000351,0.000631,0.000221,0.000600,0.001858
Age 11-60 Male,0.005510,0.001619,0.000988,0.000290,0.000339,0.000180,0.002116,0.001511
Age 60+All,-0.001987,0.002326,-0.000579,0.000413,0.000109,0.000261,-0.000602,0.002207
Age 60+ Female,-0.003695,0.002774,-0.001041,0.000491,0.000170,0.000311,-0.001638,0.002625
Age 60+ Male,0.000634,0.003219,0.000132,0.000573,0.000019,0.000360,0.000993,0.003063
All:LAG 2,0.004340,0.001361,0.000739,0.000243,0.000300,0.000152,0.001739,0.001274
Female,0.002603,0.001721,0.000408,0.000306,0.000214,0.000193,0.001776,0.001612
Male,0.005749,0.001518,0.001013,0.000272,0.000369,0.000169,0.001704,0.001420
Warm All,0.000947,0.001549,0.000226,0.000343,0.000061,0.000150,0.000631,0.001806
Warm Female,-0.001576,0.001901,-0.000310,0.000422,-0.000129,0.000184,-0.002243,0.002230
Warm Male,0.002966,0.001835,0.000652,0.000406,0.000213,0.000178,0.002880,0.002129
Cold All,0.007712,0.002420,0.000837,0.000345,0.001128,0.000392,0.001783,0.001798
Cold Female,0.006652,0.003109,0.000570,0.000443,0.001464,0.000504,0.003454,0.002317
Cold Male,0.008585,0.002601,0.001062,0.000372,0.000839,0.000421,0.000379,0.001924
Age 0-10 All,0.004029,0.002741,0.000779,0.000497,0.000210,0.000304,0.000433,0.002619
Age 0-10 Female,0.001009,0.003843,0.000531,0.000695,-0.000266,0.000426,-0.004145,0.003670
Age 0-10 Male,0.006183,0.003365,0.000954,0.000610,0.000551,0.000373,0.003723,0.003213
Age 11-60 All,0.005221,0.001469,0.000874,0.000262,0.000374,0.000164,0.001501,0.001369
Age 11-60 Female,0.004109,0.001981,0.000623,0.000351,0.000355,0.000222,0.002730,0.001848
Age 11-60 Male,0.005985,0.001659,0.001050,0.000297,0.000386,0.000185,0.000630,0.001544
Age 60+All,0.001241,0.002329,0.000213,0.000413,0.000084,0.000261,0.003450,0.002185
Age 60+ Female,-0.000551,0.002775,-0.000203,0.000492,0.000078,0.000312,0.001909,0.002602
Age 60+ Male,0.003968,0.003223,0.000851,0.000572,0.000092,0.000361,0.005814,0.003028
All:LAG 3,0.004016,0.001388,0.000670,0.000248,0.000292,0.000155,0.000938,0.001292
Female,0.003182,0.001740,0.000437,0.000310,0.000322,0.000195,0.001567,0.001620
Male,0.004693,0.001547,0.000864,0.000278,0.000268,0.000172,0.000419,0.001440
Warm All,0.001541,0.001616,0.000372,0.000359,0.000095,0.000157,0.001878,0.001877
Warm Female,-0.000386,0.001944,-0.000133,0.000431,-0.000005,0.000189,0.001043,0.002264
Warm Male,0.003086,0.001905,0.000775,0.000422,0.000175,0.000185,0.002548,0.002208
Cold All,0.005735,0.002434,0.000619,0.000349,0.000842,0.000387,-0.000210,0.001794
Cold Female,0.005656,0.003114,0.000430,0.000446,0.001391,0.000495,0.001066,0.002307
Cold Male,0.005764,0.002614,0.000779,0.000375,0.000370,0.000415,-0.001288,0.001917
Age 0-10 All,0.003264,0.002785,0.000578,0.000506,0.000226,0.000307,-0.000125,0.002638
Age 0-10 Female,-0.002279,0.003875,-0.000215,0.000703,-0.000314,0.000428,-0.004680,0.003665
Age 0-10 Male,0.007266,0.003407,0.001155,0.000620,0.000613,0.000376,0.003182,0.003231
Age 11-60 All,0.004581,0.001493,0.000711,0.000267,0.000384,0.000167,0.001414,0.001384
Age 11-60 Female,0.004799,0.001999,0.000629,0.000355,0.000512,0.000224,0.003767,0.001852
Age 11-60 Male,0.004418,0.001684,0.000768,0.000302,0.000295,0.000188,-0.000243,0.001560
Age 60+All,0.002398,0.002339,0.000574,0.000415,-0.000003,0.000262,-0.000155,0.002188
Age 60+ Female,0.001497,0.002787,0.000223,0.000495,0.000135,0.000313,-0.001301,0.002601
Age 60+ Male,0.003756,0.003228,0.001110,0.000574,-0.000212,0.000361,0.001602,0.003031
All:LAG 4,0.000955,0.001401,0.000216,0.000251,0.000018,0.000156,-0.000238,0.001291
Female,0.000137,0.001750,0.000051,0.000312,-0.000016,0.000196,0.000734,0.001610
Male,0.001620,0.001560,0.000352,0.000281,0.000045,0.000173,-0.001040,0.001439
Warm All,-0.001202,0.001645,-0.000103,0.000365,-0.000164,0.000160,-0.002704,0.001912
Warm Female,-0.002251,0.001973,-0.000294,0.000438,-0.000259,0.000192,-0.002394,0.002297
Warm Male,-0.000360,0.001926,0.000050,0.000427,-0.000088,0.000188,-0.002938,0.002237
Cold All,0.002991,0.002452,0.000282,0.000352,0.000561,0.000387,0.001157,0.001776
Cold Female,0.002078,0.003134,0.000083,0.000450,0.000731,0.000495,0.002368,0.002278
Cold Male,0.003756,0.002633,0.000452,0.000379,0.000416,0.000414,0.000132,0.001901
Age 0-10 All,-0.002614,0.002797,-0.000570,0.000510,-0.000071,0.000308,-0.004278,0.002635
Age 0-10 Female,-0.006021,0.003882,-0.001174,0.000707,-0.000298,0.000428,-0.005897,0.003656
Age 0-10 Male,-0.000126,0.003420,-0.000126,0.000624,0.000092,0.000376,-0.003084,0.003225
Age 11-60 All,0.001525,0.001505,0.000325,0.000270,0.000045,0.000168,-0.000153,0.001381
Age 11-60 Female,0.001427,0.002010,0.000292,0.000358,0.000051,0.000225,0.001694,0.001840
Age 11-60 Male,0.001581,0.001693,0.000345,0.000305,0.000041,0.000188,-0.001465,0.001555
Age 60+All,0.001109,0.002342,0.000293,0.000417,-0.000025,0.000262,0.001921,0.002166
Age 60+ Female,-0.000382,0.002786,-0.000036,0.000495,-0.000055,0.000312,0.001146,0.002569
Age 60+ Male,0.003374,0.003233,0.000797,0.000577,0.000020,0.000361,0.003117,0.003004
All:LAG 5,0.000180,0.001411,-0.000051,0.000253,0.000092,0.000157,-0.001375,0.001288
Female,-0.000169,0.001758,-0.000070,0.000313,0.000030,0.000196,-0.000339,0.001603
Male,0.000460,0.001570,-0.000036,0.000283,0.000142,0.000174,-0.002231,0.001435
Warm All,-0.001080,0.001666,-0.000410,0.000368,0.000007,0.000162,-0.000673,0.001900
Warm Female,-0.002501,0.001992,-0.000625,0.000441,-0.000140,0.000194,-0.000928,0.002279
Warm Male,0.000059,0.001946,-0.000238,0.000430,0.000125,0.000190,-0.000459,0.002215
Cold All,0.000772,0.002452,0.000064,0.000354,0.000169,0.000385,-0.001844,0.001774
Cold Female,0.001711,0.003125,0.000120,0.000450,0.000432,0.000493,-0.000004,0.002272
Cold Male,-0.000056,0.002637,0.000014,0.000381,-0.000056,0.000413,-0.003410,0.001900
Age 0-10 All,-0.000737,0.002809,-0.000098,0.000512,-0.000075,0.000310,-0.004847,0.002626
Age 0-10 Female,-0.004509,0.003887,-0.000449,0.000708,-0.000615,0.000429,-0.003835,0.003629
Age 0-10 Male,0.002006,0.003434,0.000160,0.000627,0.000315,0.000378,-0.005562,0.003215
Age 11-60 All,0.000612,0.001514,-0.000025,0.000271,0.000169,0.000169,-0.000996,0.001376
Age 11-60 Female,0.001301,0.002017,0.000081,0.000359,0.000230,0.000226,0.000774,0.001832
Age 11-60 Male,0.000114,0.001702,-0.000105,0.000306,0.000127,0.000189,-0.002260,0.001548
Age 60+All,-0.000873,0.002352,-0.000125,0.000419,-0.000084,0.000262,-0.000648,0.002152
Age 60+ Female,-0.001964,0.002797,-0.000294,0.000497,-0.000176,0.000312,-0.001618,0.002550
Age 60+ Male,0.000791,0.003246,0.000134,0.000580,0.000056,0.000361,0.000851,0.002986
All:LAG 6,-0.000421,0.001408,-0.000129,0.000253,0.000025,0.000157,-0.001372,0.001278
Female,0.000242,0.001753,0.000001,0.000313,0.000054,0.000196,0.000062,0.001589
Male,-0.000976,0.001568,-0.000242,0.000283,0.000002,0.000174,-0.002560,0.001424
Warm All,-0.004311,0.001673,-0.001222,0.000369,-0.000176,0.000163,-0.004114,0.001895
Warm Female,-0.005059,0.001995,-0.001451,0.000440,-0.000198,0.000194,-0.004410,0.002265
Warm Male,-0.003710,0.001954,-0.001040,0.000430,-0.000158,0.000190,-0.003865,0.002207
Cold All,0.004585,0.002427,0.000499,0.000351,0.000665,0.000382,0.000295,0.001755
Cold Female,0.006921,0.003097,0.000797,0.000448,0.000870,0.000490,0.002834,0.002251
Cold Male,0.002537,0.002609,0.000236,0.000378,0.000490,0.000409,-0.001873,0.001878
Age 0-10 All,-0.006115,0.002800,-0.001077,0.000510,-0.000417,0.000309,-0.002104,0.002591
Age 0-10 Female,-0.009617,0.003878,-0.001302,0.000706,-0.001003,0.000428,-0.000338,0.003588
Age 0-10 Male,-0.003567,0.003424,-0.000910,0.000625,0.000004,0.000377,-0.003342,0.003167
Age 11-60 All,0.000196,0.001511,-0.000028,0.000271,0.000074,0.000169,-0.001253,0.001368
Age 11-60 Female,0.002095,0.002010,0.000206,0.000358,0.000292,0.000225,0.000731,0.001819
Age 11-60 Male,-0.001162,0.001699,-0.000202,0.000306,-0.000077,0.000189,-0.002672,0.001538
Age 60+All,0.000943,0.002342,0.000077,0.000417,0.000140,0.000261,-0.001358,0.002128
Age 60+ Female,-0.000034,0.002788,0.000037,0.000496,-0.000053,0.000312,-0.001419,0.002523
Age 60+ Male,0.002441,0.003231,0.000140,0.000577,0.000432,0.000360,-0.001270,0.002956
All:LAG 7,0.000172,0.001407,-0.000200,0.000252,0.000230,0.000157,-0.003224,0.001278
Female,0.002381,0.001753,0.000175,0.000313,0.000386,0.000196,-0.001878,0.001593
Male,-0.001634,0.001567,-0.000512,0.000282,0.000104,0.000174,-0.004325,0.001422
Warm All,-0.003333,0.001675,-0.001292,0.000367,0.000036,0.000163,-0.005306,0.001900
Warm Female,-0.002725,0.001999,-0.001207,0.000439,0.000102,0.000194,-0.004050,0.002279
Warm Male,-0.003809,0.001956,-0.001358,0.000429,-0.000017,0.000190,-0.006276,0.002211
Cold All,0.004837,0.002418,0.000489,0.000351,0.000814,0.000380,-0.001955,0.001753
Cold Female,0.009091,0.003082,0.001029,0.000447,0.001207,0.000487,-0.000430,0.002249
Cold Male,0.001199,0.002605,0.000023,0.000379,0.000483,0.000408,-0.003242,0.001878
Age 0-10 All,0.002847,0.002802,-0.000095,0.000510,0.000738,0.000309,0.001838,0.002586
Age 0-10 Female,0.005584,0.003881,0.000659,0.000705,0.000675,0.000429,0.003376,0.003572
Age 0-10 Male,0.000850,0.003423,-0.000646,0.000624,0.000782,0.000377,0.000717,0.003166
Age 11-60 All,-0.000833,0.001513,-0.000292,0.000271,0.000084,0.000169,-0.004254,0.001366
Age 11-60 Female,0.001275,0.002017,0.000016,0.000359,0.000282,0.000225,-0.002711,0.001825
Age 11-60 Male,-0.002313,0.001700,-0.000513,0.000306,-0.000052,0.000189,-0.005340,0.001535
Age 60+All,0.002085,0.002335,0.000061,0.000416,0.000427,0.000261,-0.002553,0.002137
Age 60+ Female,0.003683,0.002782,0.000362,0.000495,0.000508,0.000312,-0.002033,0.002539
Age 60+ Male,-0.000356,0.003222,-0.000401,0.000574,0.000305,0.000360,-0.003358,0.002959
All:LAG 8,-0.001401,0.001413,-0.000310,0.000254,-0.000031,0.000156,-0.004587,0.001274
Female,0.000960,0.001759,0.000193,0.000315,0.000035,0.000195,-0.002609,0.001588
Male,-0.003333,0.001571,-0.000730,0.000283,-0.000083,0.000173,-0.006211,0.001415
Warm All,-0.003662,0.001684,-0.001115,0.000371,-0.000111,0.000162,-0.006659,0.001894
Warm Female,-0.002876,0.002017,-0.000757,0.000446,-0.000143,0.000194,-0.003064,0.002278
Warm Male,-0.004284,0.001963,-0.001399,0.000432,-0.000084,0.000189,-0.009488,0.002201
Cold All,0.001152,0.002417,0.000170,0.000353,0.000039,0.000376,-0.003139,0.001747
Cold Female,0.005802,0.003079,0.000747,0.000449,0.000512,0.000482,-0.002096,0.002241
Cold Male,-0.002831,0.002596,-0.000330,0.000380,-0.000356,0.000403,-0.004028,0.001866
Age 0-10 All,0.000973,0.002812,-0.000216,0.000513,0.000411,0.000308,-0.003382,0.002581
Age 0-10 Female,0.001995,0.003895,0.000332,0.000709,0.000147,0.000427,0.000192,0.003570
Age 0-10 Male,0.000238,0.003435,-0.000614,0.000627,0.000600,0.000375,-0.005977,0.003156
Age 11-60 All,-0.002095,0.001518,-0.000369,0.000273,-0.000134,0.000168,-0.004238,0.001362
Age 11-60 Female,0.001315,0.002023,0.000306,0.000361,0.000008,0.000225,-0.001285,0.001817
Age 11-60 Male,-0.004497,0.001703,-0.000857,0.000307,-0.000231,0.000188,-0.006326,0.001528
Age 60+All,-0.000455,0.002343,-0.000169,0.000419,0.000057,0.000260,-0.006655,0.002136
Age 60+ Female,-0.000428,0.002787,-0.000159,0.000497,0.000052,0.000310,-0.007190,0.002537
Age 60+ Male,-0.000496,0.003236,-0.000183,0.000579,0.000063,0.000359,-0.005829,0.002961
All:LAG 9,-0.002193,0.001414,-0.000420,0.000254,-0.000108,0.000156,-0.004009,0.001265
Female,-0.001377,0.001765,-0.000249,0.000315,-0.000080,0.000196,-0.002706,0.001580
Male,-0.002866,0.001571,-0.000564,0.000283,-0.000130,0.000173,-0.005089,0.001404
Warm All,-0.004931,0.001688,-0.001347,0.000373,-0.000222,0.000163,-0.006709,0.001879
Warm Female,-0.004969,0.002028,-0.001197,0.000448,-0.000299,0.000195,-0.005210,0.002267
Warm Male,-0.004905,0.001964,-0.001467,0.000433,-0.000160,0.000190,-0.007900,0.002179
Cold All,0.000497,0.002410,0.000069,0.000352,0.000022,0.000373,-0.002212,0.001732
Cold Female,0.002120,0.003074,0.000204,0.000448,0.000374,0.000477,-0.001012,0.002222
Cold Male,-0.000900,0.002589,-0.000049,0.000379,-0.000275,0.000399,-0.003235,0.001853
Age 0-10 All,-0.000054,0.002812,-0.000766,0.000512,0.000677,0.000308,-0.003923,0.002564
Age 0-10 Female,0.000505,0.003897,-0.000598,0.000710,0.000658,0.000428,-0.004519,0.003547
Age 0-10 Male,-0.000444,0.003435,-0.000885,0.000626,0.000692,0.000376,-0.003485,0.003137
Age 11-60 All,-0.002322,0.001520,-0.000335,0.000273,-0.000217,0.000168,-0.002958,0.001352
Age 11-60 Female,-0.001440,0.002028,-0.000098,0.000361,-0.000240,0.000225,-0.000831,0.001805
Age 11-60 Male,-0.002953,0.001706,-0.000508,0.000307,-0.000201,0.000188,-0.004478,0.001517
Age 60+All,-0.003165,0.002349,-0.000528,0.000420,-0.000228,0.000261,-0.008002,0.002122
Age 60+ Female,-0.002125,0.002799,-0.000488,0.000499,-0.000023,0.000312,-0.006693,0.002525
Age 60+ Male,-0.004750,0.003237,-0.000591,0.000579,-0.000538,0.000359,-0.010019,0.002934
All:LAG 10,-0.000003,0.001419,0.000117,0.000255,-0.000114,0.000157,-0.002878,0.001257
Female,0.000061,0.001774,0.000175,0.000317,-0.000157,0.000197,-0.002133,0.001570
Male,-0.000060,0.001576,0.000068,0.000284,-0.000079,0.000174,-0.003497,0.001397
Warm All,-0.003922,0.001695,-0.000911,0.000374,-0.000252,0.000164,-0.007689,0.001855
Warm Female,-0.005542,0.002038,-0.001347,0.000450,-0.000326,0.000197,-0.009409,0.002238
Warm Male,-0.002637,0.001976,-0.000565,0.000436,-0.000193,0.000191,-0.006339,0.002160
Cold All,0.004419,0.002406,0.000694,0.000352,0.000036,0.000367,0.000188,0.001721
Cold Female,0.006442,0.003078,0.001008,0.000449,0.000052,0.000472,0.002314,0.002208
Cold Male,0.002686,0.002585,0.000423,0.000379,0.000022,0.000394,-0.001610,0.001844
Age 0-10 All,0.003638,0.002828,0.000178,0.000515,0.000661,0.000310,-0.001061,0.002547
Age 0-10 Female,0.005852,0.003926,0.000372,0.000714,0.000991,0.000431,0.000710,0.003521
Age 0-10 Male,0.002053,0.003455,0.000039,0.000630,0.000426,0.000378,-0.002356,0.003123
Age 11-60 All,-0.000735,0.001525,0.000053,0.000273,-0.000224,0.000169,-0.003087,0.001344
Age 11-60 Female,-0.000644,0.002039,0.000098,0.000363,-0.000250,0.000227,-0.002503,0.001798
Age 11-60 Male,-0.000814,0.001711,0.000018,0.000308,-0.000206,0.000189,-0.003514,0.001508
Age 60+All,0.000268,0.002368,0.000296,0.000422,-0.000221,0.000263,-0.003269,0.002113
Age 60+ Female,-0.000816,0.002821,0.000267,0.000502,-0.000449,0.000314,-0.002447,0.002505
Age 60+ Male,0.001910,0.003259,0.000339,0.000583,0.000124,0.000362,-0.004544,0.002927
All:LAG 11,0.000842,0.001423,0.000354,0.000256,-0.000140,0.000157,-0.001848,0.001256
Female,0.000687,0.001779,0.000433,0.000318,-0.000257,0.000197,-0.000849,0.001567
Male,0.000964,0.001581,0.000287,0.000286,-0.000047,0.000174,-0.002679,0.001397
Warm All,-0.001015,0.001698,-0.000108,0.000375,-0.000122,0.000163,-0.004242,0.001860
Warm Female,-0.003245,0.002045,-0.000518,0.000452,-0.000315,0.000197,-0.004953,0.002246
Warm Male,0.000763,0.001977,0.000218,0.000436,0.000032,0.000190,-0.003681,0.002164
Cold All,0.001841,0.002416,0.000515,0.000355,-0.000592,0.000364,-0.000337,0.001715
Cold Female,0.004170,0.003088,0.000836,0.000452,-0.000458,0.000468,0.001531,0.002199
Cold Male,-0.000176,0.002599,0.000236,0.000382,-0.000709,0.000390,-0.001928,0.001839
Age 0-10 All,0.004868,0.002838,0.000567,0.000518,0.000592,0.000310,0.001128,0.002553
Age 0-10 Female,0.005266,0.003938,0.000736,0.000718,0.000534,0.000431,0.003250,0.003533
Age 0-10 Male,0.004577,0.003470,0.000443,0.000635,0.000635,0.000379,-0.000420,0.003128
Age 11-60 All,0.000203,0.001529,0.000278,0.000275,-0.000217,0.000169,-0.002248,0.001343
Age 11-60 Female,0.000282,0.002044,0.000346,0.000365,-0.000272,0.000226,-0.001019,0.001793
Age 11-60 Male,0.000131,0.001717,0.000226,0.000310,-0.000180,0.000189,-0.003132,0.001509
Age 60+All,0.000558,0.002374,0.000484,0.000424,-0.000337,0.000263,-0.002201,0.002106
Age 60+ Female,-0.000366,0.002823,0.000508,0.000503,-0.000577,0.000314,-0.002178,0.002497
Age 60+ Male,0.001974,0.003274,0.000447,0.000587,0.000027,0.000362,-0.002230,0.002920
All:LAG 12,0.000007,0.001424,0.000155,0.000256,-0.000146,0.000157,-0.001017,0.001255
Female,0.000704,0.001780,0.000430,0.000318,-0.000255,0.000197,0.001406,0.001566
Male,-0.000584,0.001582,-0.000079,0.000285,-0.000060,0.000174,-0.003033,0.001395
Warm All,-0.002743,0.001709,-0.000521,0.000377,-0.000228,0.000164,-0.005846,0.001893
Warm Female,-0.004475,0.002056,-0.000784,0.000453,-0.000404,0.000197,-0.006418,0.002286
Warm Male,-0.001370,0.001989,-0.000315,0.000438,-0.000088,0.000191,-0.005400,0.002198
Cold All,0.003298,0.002421,0.000559,0.000356,-0.000072,0.000366,0.001993,0.001702
Cold Female,0.006749,0.003091,0.001079,0.000453,0.000017,0.000470,0.005928,0.002177
Cold Male,0.000295,0.002598,0.000104,0.000383,-0.000152,0.000390,-0.001370,0.001822
Age 0-10 All,0.001485,0.002845,-0.000207,0.000519,0.000521,0.000311,-0.002404,0.002555
Age 0-10 Female,-0.000691,0.003941,-0.000959,0.000718,0.000711,0.000431,-0.003926,0.003529
Age 0-10 Male,0.003061,0.003480,0.000340,0.000636,0.000384,0.000380,-0.001298,0.003131
Age 11-60 All,0.000278,0.001530,0.000272,0.000275,-0.000195,0.000169,-0.001126,0.001343
Age 11-60 Female,0.000874,0.002044,0.000734,0.000364,-0.000512,0.000227,0.002566,0.001792
Age 11-60 Male,-0.000168,0.001718,-0.000067,0.000310,0.000023,0.000189,-0.003763,0.001508
Age 60+All,-0.001954,0.002372,-0.000055,0.000424,-0.000403,0.000263,0.000265,0.002097
Age 60+ Female,0.000813,0.002824,0.000244,0.000503,-0.000057,0.000313,0.000779,0.002484
Age 60+ Male,-0.006196,0.003270,-0.000522,0.000586,-0.000928,0.000361,-0.000547,0.002914
All:LAG 13,-0.002023,0.001428,-0.000158,0.000256,-0.000320,0.000158,-0.001960,0.001248
Female,-0.002166,0.001782,0.000067,0.000317,-0.000573,0.000198,-0.000771,0.001558
Male,-0.001910,0.001587,-0.000348,0.000285,-0.000114,0.000175,-0.002953,0.001388
Warm All,-0.003764,0.001722,-0.000778,0.000376,-0.000283,0.000166,-0.004235,0.001891
Warm Female,-0.005748,0.002067,-0.000881,0.000453,-0.000578,0.000199,-0.004711,0.002281
Warm Male,-0.002182,0.002005,-0.000697,0.000438,-0.000046,0.000194,-0.003865,0.002195
Cold All,-0.000019,0.002411,0.000271,0.000355,-0.000727,0.000360,-0.000307,0.001687
Cold Female,0.001815,0.003084,0.000622,0.000452,-0.000889,0.000463,0.001583,0.002167
Cold Male,-0.001610,0.002589,-0.000036,0.000382,-0.000591,0.000385,-0.001926,0.001805
Age 0-10 All,-0.004786,0.002848,-0.001318,0.000517,0.000113,0.000311,-0.001797,0.002529
Age 0-10 Female,-0.007537,0.003954,-0.001518,0.000717,-0.000320,0.000433,-0.000950,0.003509
Age 0-10 Male,-0.002795,0.003477,-0.001171,0.000633,0.000425,0.000380,-0.002401,0.003092
Age 11-60 All,-0.001258,0.001535,0.000010,0.000274,-0.000304,0.000170,-0.002183,0.001337
Age 11-60 Female,-0.001727,0.002048,0.000207,0.000364,-0.000611,0.000228,-0.000491,0.001785
Age 11-60 Male,-0.000935,0.001725,-0.000135,0.000310,-0.000090,0.000190,-0.003398,0.001501
Age 60+All,-0.003091,0.002377,-0.000065,0.000423,-0.000663,0.000263,-0.001210,0.002086
Age 60+ Female,-0.000944,0.002829,0.000377,0.000502,-0.000597,0.000314,-0.001362,0.002473
Age 60+ Male,-0.006348,0.003279,-0.000742,0.000586,-0.000763,0.000363,-0.000970,0.002894
All:LAG 14,-0.003947,0.001428,-0.000453,0.000255,-0.000483,0.000159,-0.001070,0.001247
Female,-0.003055,0.001784,-0.000134,0.000317,-0.000588,0.000199,0.000437,0.001557
Male,-0.004677,0.001585,-0.000720,0.000284,-0.000398,0.000176,-0.002319,0.001385
Warm All,-0.004952,0.001722,-0.001065,0.000372,-0.000344,0.000167,-0.004920,0.001888
Warm Female,-0.005325,0.002074,-0.001058,0.000449,-0.000411,0.000201,-0.004414,0.002283
Warm Male,-0.004648,0.002000,-0.001069,0.000432,-0.000291,0.000195,-0.005314,0.002186
Cold All,-0.003485,0.002411,-0.000070,0.000356,-0.001297,0.000357,0.001435,0.001685
Cold Female,-0.000991,0.003085,0.000405,0.000454,-0.001489,0.000460,0.003369,0.002164
Cold Male,-0.005633,0.002585,-0.000483,0.000383,-0.001132,0.000383,-0.000218,0.001803
Age 0-10 All,-0.003523,0.002843,-0.001129,0.000515,0.000234,0.000313,-0.002347,0.002529
Age 0-10 Female,-0.000191,0.003943,-0.000966,0.000713,0.000851,0.000435,0.001534,0.003493
Age 0-10 Male,-0.005939,0.003477,-0.001248,0.000630,-0.000209,0.000382,-0.005193,0.003102
Age 11-60 All,-0.003804,0.001535,-0.000398,0.000274,-0.000502,0.000170,-0.001190,0.001333
Age 11-60 Female,-0.003129,0.002051,-0.000012,0.000364,-0.000726,0.000228,0.000427,0.001782
Age 11-60 Male,-0.004278,0.001723,-0.000676,0.000309,-0.000346,0.000191,-0.002341,0.001495
Age 60+All,-0.004801,0.002375,-0.000251,0.000422,-0.000885,0.000265,0.000182,0.002089
Age 60+ Female,-0.004229,0.002826,-0.000096,0.000501,-0.000904,0.000316,-0.000018,0.002474
Age 60+ Male,-0.005670,0.003278,-0.000488,0.000584,-0.000856,0.000364,0.000493,0.002900
