Health,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta
Air Pollutant:,AQHI,,CO,,O3,,PM2.5,
Warm Male,0.012714,0.002315,0.003627,0.000501,0.000473,0.000230,0.007983,0.002655
Cold All,0.019427,0.002841,0.003579,0.000404,-0.001937,0.000466,0.001236,0.002101
Cold Female,0.021160,0.003155,0.003851,0.000449,-0.001919,0.000517,0.003388,0.002327
Cold Male,0.017573,0.003085,0.003289,0.000438,-0.001956,0.000505,-0.001080,0.002281
Age 0-10 All,0.002763,0.004939,0.000501,0.000834,0.000116,0.000592,0.002518,0.004198
Age 0-10 Female,0.003877,0.007172,-0.000384,0.001211,0.001546,0.000861,0.001059,0.006121
Age 0-10 Male,0.001906,0.006433,0.001184,0.001087,-0.000971,0.000769,0.003635,0.005451
Age 11-60 All,0.014364,0.002565,0.003343,0.000444,-0.000081,0.000298,0.000936,0.002334
Age 11-60 Female,0.016075,0.003030,0.003743,0.000525,-0.000087,0.000352,0.002679,0.002755
Age 11-60 Male,0.012526,0.002987,0.002915,0.000517,-0.000075,0.000347,-0.000931,0.002716
Age 60+All,0.020230,0.003180,0.004619,0.000554,0.000054,0.000368,0.006164,0.002905
Age 60+ Female,0.020076,0.003666,0.004595,0.000639,0.000051,0.000423,0.005882,0.003336
Age 60+ Male,0.020395,0.003870,0.004643,0.000674,0.000056,0.000448,0.006499,0.003542
All: LAG 1,0.007932,0.002425,0.001417,0.000422,0.000440,0.000281,0.000421,0.002184
Female,0.007895,0.002733,0.001465,0.000475,0.000380,0.000317,0.000917,0.002460
Male,0.007970,0.002685,0.001365,0.000467,0.000505,0.000312,-0.000112,0.002417
Warm All,0.005681,0.002043,0.000675,0.000445,0.000692,0.000201,0.002570,0.002321
Warm Female,0.005745,0.002353,0.000998,0.000512,0.000537,0.000232,0.004196,0.002672
Warm Male,0.005621,0.002337,0.000327,0.000509,0.000861,0.000230,0.000820,0.002654
Cold All,0.011004,0.002868,0.001868,0.000411,-0.000503,0.000471,-0.000731,0.002112
Cold Female,0.010623,0.003185,0.001751,0.000456,-0.000302,0.000523,-0.000889,0.002343
Cold Male,0.011419,0.003103,0.001993,0.000444,-0.000715,0.000509,-0.000547,0.002285
Age 0-10 All,0.002381,0.004941,-0.000057,0.000836,0.000715,0.000593,0.000185,0.004187
Age 0-10 Female,0.004085,0.007180,0.000001,0.001215,0.001102,0.000865,0.003010,0.006119
Age 0-10 Male,0.001031,0.006429,-0.000114,0.001088,0.000428,0.000769,-0.001956,0.005423
Age 11-60 All,0.006542,0.002591,0.001218,0.000450,0.000309,0.000300,0.000774,0.002337
Age 11-60 Female,0.006844,0.003063,0.001397,0.000533,0.000188,0.000355,0.001272,0.002760
Age 11-60 Male,0.006216,0.003009,0.001026,0.000523,0.000437,0.000349,0.000235,0.002713
Age 60+All,0.011332,0.003208,0.002063,0.000561,0.000608,0.000370,-0.000154,0.002918
Age 60+ Female,0.010180,0.003700,0.001824,0.000647,0.000581,0.000427,-0.000066,0.003353
Age 60+ Male,0.012666,0.003898,0.002340,0.000682,0.000639,0.000449,-0.000266,0.003555
All: LAG 2,0.008151,0.002439,0.001486,0.000424,0.000411,0.000282,0.001742,0.002180
Female,0.008510,0.002748,0.001492,0.000478,0.000494,0.000318,0.000879,0.002457
Male,0.007765,0.002703,0.001479,0.000469,0.000321,0.000313,0.002670,0.002412
Warm All,0.007605,0.002053,0.001224,0.000449,0.000762,0.000202,0.003406,0.002315
Warm Female,0.008048,0.002365,0.001355,0.000517,0.000774,0.000232,0.003297,0.002668
Warm Male,0.007145,0.002349,0.001087,0.000513,0.000750,0.000231,0.003546,0.002645
Cold All,0.009284,0.002899,0.001682,0.000413,-0.000843,0.000478,0.000930,0.002110
Cold Female,0.009138,0.003216,0.001574,0.000459,-0.000558,0.000530,-0.000446,0.002342
Cold Male,0.009437,0.003140,0.001797,0.000447,-0.001150,0.000518,0.002409,0.002283
Age 0-10 All,0.006753,0.004946,0.001003,0.000837,0.000570,0.000594,0.002290,0.004188
Age 0-10 Female,0.005115,0.007173,0.000780,0.001211,0.000406,0.000867,-0.002179,0.006123
Age 0-10 Male,0.008111,0.006439,0.001190,0.001091,0.000704,0.000770,0.005742,0.005419
Age 11-60 All,0.007349,0.002603,0.001320,0.000452,0.000391,0.000301,0.004041,0.002327
Age 11-60 Female,0.008151,0.003074,0.001276,0.000534,0.000639,0.000355,0.003927,0.002751
Age 11-60 Male,0.006491,0.003025,0.001367,0.000524,0.000122,0.000351,0.004160,0.002701
Age 60+All,0.009739,0.003237,0.001867,0.000566,0.000412,0.000372,-0.002291,0.002920
Age 60+ Female,0.009615,0.003733,0.001963,0.000652,0.000275,0.000429,-0.003477,0.003355
Age 60+ Male,0.009867,0.003931,0.001753,0.000688,0.000569,0.000451,-0.000891,0.003557
All: LAG 3,0.004385,0.002437,0.000881,0.000423,0.000121,0.000281,0.001824,0.002175
Female,0.004227,0.002743,0.000937,0.000476,0.000025,0.000316,0.001805,0.002450
Male,0.004561,0.002700,0.000821,0.000468,0.000225,0.000312,0.001841,0.002410
Warm All,0.005162,0.002057,0.000295,0.000450,0.000781,0.000201,0.001627,0.002353
Warm Female,0.003635,0.002370,0.000335,0.000519,0.000486,0.000232,0.000713,0.002714
Warm Male,0.006815,0.002350,0.000250,0.000514,0.001100,0.000230,0.002615,0.002684
Cold All,0.003318,0.002896,0.001211,0.000412,-0.002319,0.000472,0.002040,0.002083
Cold Female,0.005014,0.003209,0.001295,0.000457,-0.001726,0.000524,0.002520,0.002307
Cold Male,0.001496,0.003140,0.001119,0.000447,-0.002956,0.000511,0.001515,0.002260
Age 0-10 All,0.003933,0.004940,0.000840,0.000837,0.000013,0.000593,0.005930,0.004139
Age 0-10 Female,0.010984,0.007164,0.002073,0.001210,0.000374,0.000863,0.006023,0.006055
Age 0-10 Male,-0.001521,0.006436,-0.000123,0.001092,-0.000262,0.000770,0.005873,0.005362
Age 11-60 All,0.003897,0.002598,0.000666,0.000451,0.000234,0.000299,0.002475,0.002324
Age 11-60 Female,0.004381,0.003068,0.000795,0.000533,0.000219,0.000353,0.003708,0.002743
Age 11-60 Male,0.003388,0.003018,0.000530,0.000523,0.000250,0.000348,0.001148,0.002700
Age 60+All,0.005255,0.003234,0.001246,0.000564,-0.000046,0.000370,-0.000276,0.002919
Age 60+ Female,0.002862,0.003727,0.000967,0.000650,-0.000333,0.000427,-0.002079,0.003352
Age 60+ Male,0.008023,0.003926,0.001566,0.000684,0.000288,0.000450,0.001844,0.003556
All: LAG 4,0.003819,0.002444,0.000877,0.000425,-0.000008,0.000280,0.004507,0.002163
Female,0.002372,0.002752,0.000673,0.000479,-0.000144,0.000315,0.004775,0.002437
Male,0.005381,0.002706,0.001096,0.000470,0.000139,0.000311,0.004218,0.002396
Warm All,0.004600,0.002046,0.000892,0.000446,0.000379,0.000201,0.001103,0.002348
Warm Female,0.002605,0.002358,0.000568,0.000515,0.000182,0.000231,0.000479,0.002710
Warm Male,0.006756,0.002336,0.001242,0.000509,0.000594,0.000230,0.001773,0.002676
Cold All,0.002851,0.002938,0.000892,0.000418,-0.001454,0.000472,0.006512,0.002066
Cold Female,0.002156,0.003257,0.000755,0.000463,-0.001359,0.000524,0.007310,0.002289
Cold Male,0.003604,0.003186,0.001039,0.000453,-0.001553,0.000512,0.005649,0.002243
Age 0-10 All,0.011571,0.004939,0.001655,0.000836,0.001052,0.000592,0.006432,0.004087
Age 0-10 Female,0.021382,0.007163,0.003195,0.001210,0.001759,0.000862,0.011772,0.005905
Age 0-10 Male,0.003982,0.006441,0.000451,0.001092,0.000516,0.000770,0.002292,0.005344
Age 11-60 All,0.004147,0.002604,0.000808,0.000453,0.000149,0.000299,0.004919,0.002309
Age 11-60 Female,0.003236,0.003078,0.000734,0.000536,0.000003,0.000353,0.005633,0.002732
Age 11-60 Male,0.005131,0.003022,0.000887,0.000525,0.000307,0.000347,0.004154,0.002677
Age 60+All,0.001707,0.003247,0.000829,0.000568,-0.000464,0.000370,0.003372,0.002913
Age 60+ Female,-0.002135,0.003740,0.000132,0.000654,-0.000660,0.000425,0.002051,0.003346
Age 60+ Male,0.006163,0.003943,0.001637,0.000689,-0.000236,0.000449,0.004934,0.003551
All: LAG 5,-0.000450,0.002454,-0.000140,0.000429,0.000040,0.000279,-0.000245,0.002159
Female,0.000266,0.002764,-0.000040,0.000483,0.000108,0.000315,0.000106,0.002434
Male,-0.001208,0.002719,-0.000245,0.000475,-0.000033,0.000310,-0.000621,0.002392
Warm All,-0.000269,0.002047,-0.000311,0.000446,0.000107,0.000201,0.001001,0.002299
Warm Female,0.000649,0.002354,-0.000321,0.000513,0.000280,0.000231,-0.000179,0.002655
Warm Male,-0.001256,0.002342,-0.000299,0.000510,-0.000079,0.000230,0.002272,0.002618
Cold All,0.000201,0.002965,0.000110,0.000423,-0.000228,0.000466,-0.000451,0.002084
Cold Female,0.000494,0.003295,0.000271,0.000470,-0.000584,0.000518,0.000936,0.002310
Cold Male,-0.000099,0.003208,-0.000061,0.000458,0.000155,0.000505,-0.001946,0.002262
Age 0-10 All,0.003955,0.004954,0.000914,0.000840,-0.000065,0.000590,-0.002345,0.004138
Age 0-10 Female,0.016130,0.007184,0.002651,0.001212,0.001031,0.000864,0.003879,0.005957
Age 0-10 Male,-0.005473,0.006455,-0.000458,0.001099,-0.000888,0.000764,-0.007258,0.005425
Age 11-60 All,0.000471,0.002616,-0.000034,0.000457,0.000153,0.000298,0.000224,0.002301
Age 11-60 Female,-0.000025,0.003095,-0.000127,0.000541,0.000129,0.000352,0.000331,0.002723
Age 11-60 Male,0.001004,0.003036,0.000065,0.000529,0.000180,0.000347,0.000113,0.002670
Age 60+All,-0.002859,0.003262,-0.000544,0.000574,-0.000127,0.000368,-0.000538,0.002905
Age 60+ Female,-0.001896,0.003753,-0.000383,0.000660,-0.000059,0.000424,-0.000973,0.003343
Age 60+ Male,-0.003974,0.003972,-0.000731,0.000699,-0.000204,0.000447,-0.000028,0.003539
All: LAG 6,-0.004311,0.002428,-0.000499,0.000424,-0.000527,0.000279,-0.005347,0.002127
Female,-0.004727,0.002737,-0.000365,0.000478,-0.000776,0.000314,-0.004682,0.002394
Male,-0.003856,0.002686,-0.000642,0.000469,-0.000259,0.000309,-0.006066,0.002357
Warm All,-0.006071,0.002019,-0.001110,0.000436,-0.000539,0.000201,-0.007331,0.002248
Warm Female,-0.007616,0.002323,-0.001196,0.000501,-0.000780,0.000231,-0.007992,0.002585
Warm Male,-0.004412,0.002306,-0.001017,0.000497,-0.000280,0.000229,-0.006597,0.002570
Cold All,-0.001310,0.002935,-0.000014,0.000421,-0.000560,0.000463,-0.003474,0.002067
Cold Female,-0.000175,0.003259,0.000290,0.000467,-0.000946,0.000513,-0.001682,0.002290
Cold Male,-0.002509,0.003177,-0.000336,0.000455,-0.000143,0.000501,-0.005407,0.002242
Age 0-10 All,-0.001202,0.004942,-0.000328,0.000839,0.000098,0.000590,-0.000489,0.004107
Age 0-10 Female,0.001725,0.007178,0.000505,0.001215,-0.000140,0.000862,0.001198,0.005941
Age 0-10 Male,-0.003480,0.006438,-0.000978,0.001096,0.000273,0.000765,-0.001838,0.005376
Age 11-60 All,-0.003620,0.002589,-0.000250,0.000451,-0.000626,0.000297,-0.005243,0.002266
Age 11-60 Female,-0.003777,0.003063,-0.000069,0.000535,-0.000858,0.000351,-0.003341,0.002676
Age 11-60 Male,-0.003440,0.003002,-0.000440,0.000523,-0.000377,0.000345,-0.007279,0.002633
Age 60+All,-0.006041,0.003219,-0.000950,0.000566,-0.000477,0.000367,-0.006560,0.002856
Age 60+ Female,-0.007266,0.003709,-0.000988,0.000652,-0.000739,0.000423,-0.007884,0.003284
Age 60+ Male,-0.004596,0.003909,-0.000902,0.000688,-0.000170,0.000446,-0.005016,0.003477
All: LAG 7,-0.000869,0.002408,-0.000223,0.000419,0.000032,0.000279,-0.004059,0.002129
Female,-0.000957,0.002711,-0.000120,0.000472,-0.000101,0.000314,-0.004204,0.002395
Male,-0.000778,0.002666,-0.000334,0.000464,0.000176,0.000310,-0.003900,0.002359
Warm All,-0.002366,0.002014,-0.000860,0.000429,0.000026,0.000202,-0.006686,0.002245
Warm Female,-0.003220,0.002317,-0.001018,0.000494,-0.000046,0.000233,-0.005289,0.002581
Warm Male,-0.001448,0.002300,-0.000691,0.000490,0.000104,0.000231,-0.008194,0.002566
Cold All,0.001432,0.002879,0.000228,0.000416,0.000014,0.000454,-0.002064,0.002072
Cold Female,0.002353,0.003195,0.000506,0.000461,-0.000375,0.000503,-0.003027,0.002296
Cold Male,0.000449,0.003118,-0.000067,0.000450,0.000433,0.000492,-0.001027,0.002246
Age 0-10 All,0.002451,0.004929,0.001084,0.000833,-0.000686,0.000590,-0.003060,0.004109
Age 0-10 Female,0.008681,0.007163,0.002320,0.001207,-0.000560,0.000861,0.001693,0.005988
Age 0-10 Male,-0.002367,0.006422,0.000122,0.001088,-0.000784,0.000765,-0.006736,0.005351
Age 11-60 All,-0.001364,0.002565,-0.000275,0.000446,-0.000034,0.000298,-0.004689,0.002273
Age 11-60 Female,-0.001303,0.003028,-0.000220,0.000527,-0.000075,0.000351,-0.004482,0.002679
Age 11-60 Male,-0.001434,0.002982,-0.000335,0.000519,0.000011,0.000346,-0.004910,0.002646
Age 60+All,-0.000671,0.003188,-0.000405,0.000558,0.000273,0.000368,-0.003199,0.002843
Age 60+ Female,-0.001915,0.003674,-0.000370,0.000644,-0.000077,0.000423,-0.004753,0.003273
Age 60+ Male,0.000771,0.003864,-0.000443,0.000676,0.000679,0.000447,-0.001375,0.003452
All: LAG 8,0.000258,0.002426,0.000018,0.000425,0.000049,0.000279,-0.002125,0.002116
Female,-0.000331,0.002732,-0.000208,0.000479,0.000150,0.000314,-0.004126,0.002383
Male,0.000893,0.002686,0.000261,0.000470,-0.000059,0.000309,0.000040,0.002342
Warm All,0.003170,0.002049,0.000739,0.000441,0.000195,0.000203,0.002529,0.002249
Warm Female,0.001458,0.002358,0.000128,0.000508,0.000203,0.000233,-0.000989,0.002593
Warm Male,0.005018,0.002340,0.001398,0.000503,0.000186,0.000232,0.006324,0.002561
Cold All,-0.002641,0.002858,-0.000252,0.000417,-0.000480,0.000447,-0.004429,0.002042
Cold Female,-0.001886,0.003171,-0.000260,0.000463,-0.000096,0.000497,-0.005511,0.002264
Cold Male,-0.003450,0.003095,-0.000242,0.000451,-0.000889,0.000483,-0.003259,0.002214
Age 0-10 All,-0.003542,0.004963,-0.000499,0.000842,-0.000318,0.000588,0.004298,0.004059
Age 0-10 Female,-0.009743,0.007232,-0.001285,0.001225,-0.000978,0.000859,-0.000478,0.005945
Age 0-10 Male,0.001192,0.006451,0.000103,0.001097,0.000185,0.000763,0.007881,0.005255
Age 11-60 All,-0.000434,0.002588,-0.000112,0.000453,0.000017,0.000298,-0.002701,0.002257
Age 11-60 Female,-0.000773,0.003056,-0.000435,0.000535,0.000280,0.000351,-0.005344,0.002667
Age 11-60 Male,-0.000078,0.003007,0.000231,0.000526,-0.000267,0.000346,0.000138,0.002622
Age 60+All,0.002165,0.003206,0.000345,0.000565,0.000175,0.000367,-0.002619,0.002832
Age 60+ Female,0.001884,0.003691,0.000343,0.000651,0.000113,0.000423,-0.002811,0.003251
Age 60+ Male,0.002482,0.003892,0.000346,0.000687,0.000245,0.000445,-0.002394,0.003451
All: LAG 9,-0.003531,0.002445,-0.000577,0.000428,-0.000253,0.000280,-0.003170,0.002094
Female,-0.004348,0.002756,-0.000494,0.000482,-0.000543,0.000315,-0.004410,0.002362
Male,-0.002649,0.002708,-0.000666,0.000473,0.000060,0.000311,-0.001830,0.002318
Warm All,0.000300,0.002079,0.000394,0.000451,-0.000146,0.000203,-0.001161,0.002265
Warm Female,-0.001744,0.002392,0.000222,0.000519,-0.000426,0.000234,-0.004305,0.002609
Warm Male,0.002517,0.002378,0.000582,0.000515,0.000157,0.000233,0.002216,0.002587
Cold All,-0.007600,0.002865,-0.001030,0.000418,-0.000547,0.000450,-0.004245,0.002005
Cold Female,-0.007040,0.003184,-0.000836,0.000465,-0.000845,0.000500,-0.004435,0.002228
Cold Male,-0.008173,0.003097,-0.001234,0.000452,-0.000226,0.000486,-0.004009,0.002168
Age 0-10 All,-0.006299,0.005000,-0.001745,0.000848,0.000468,0.000592,0.001957,0.004073
Age 0-10 Female,-0.008065,0.007285,-0.001977,0.001231,0.000318,0.000868,0.000351,0.005940
Age 0-10 Male,-0.004944,0.006499,-0.001567,0.001107,0.000584,0.000765,0.003135,0.005284
Age 11-60 All,-0.004185,0.002605,-0.000700,0.000455,-0.000283,0.000298,-0.003048,0.002233
Age 11-60 Female,-0.005640,0.003079,-0.000768,0.000539,-0.000569,0.000352,-0.004142,0.002641
Age 11-60 Male,-0.002623,0.003028,-0.000627,0.000528,0.000025,0.000347,-0.001871,0.002596
Age 60+All,-0.001855,0.003240,-0.000115,0.000571,-0.000331,0.000369,-0.004456,0.002800
Age 60+ Female,-0.001603,0.003736,0.000221,0.000658,-0.000620,0.000426,-0.005610,0.003226
Age 60+ Male,-0.002138,0.003935,-0.000505,0.000693,0.000005,0.000448,-0.003093,0.003404
All: LAG 10,-0.001969,0.002461,-0.000344,0.000428,-0.000110,0.000281,-0.001969,0.002089
Female,-0.001537,0.002773,-0.000301,0.000483,-0.000049,0.000316,-0.002908,0.002356
Male,-0.002430,0.002727,-0.000390,0.000474,-0.000174,0.000312,-0.000956,0.002313
Warm All,0.001447,0.002101,0.000483,0.000453,0.000012,0.000205,-0.002359,0.002266
Warm Female,0.001557,0.002417,0.000459,0.000522,0.000043,0.000235,-0.002890,0.002611
Warm Male,0.001336,0.002404,0.000511,0.000518,-0.000022,0.000234,-0.001784,0.002590
Cold All,-0.005340,0.002875,-0.000653,0.000418,-0.000552,0.000448,-0.001832,0.001996
Cold Female,-0.004698,0.003193,-0.000596,0.000464,-0.000417,0.000497,-0.002894,0.002217
Cold Male,-0.006024,0.003112,-0.000714,0.000452,-0.000696,0.000484,-0.000687,0.002160
Age 0-10 All,0.001807,0.005020,-0.000544,0.000849,0.001155,0.000595,-0.003364,0.004052
Age 0-10 Female,-0.009989,0.007315,-0.002498,0.001232,0.000459,0.000870,-0.006706,0.005910
Age 0-10 Male,0.010753,0.006523,0.000959,0.001107,0.001681,0.000773,-0.000847,0.005265
Age 11-60 All,-0.002743,0.002622,-0.000459,0.000456,-0.000176,0.000299,-0.002241,0.002228
Age 11-60 Female,-0.001873,0.003099,-0.000310,0.000540,-0.000123,0.000353,-0.002376,0.002635
Age 11-60 Male,-0.003669,0.003049,-0.000617,0.000529,-0.000232,0.000348,-0.002094,0.002589
Age 60+All,-0.001314,0.003262,-0.000081,0.000572,-0.000230,0.000370,-0.001000,0.002795
Age 60+ Female,0.000503,0.003762,0.000126,0.000659,-0.000003,0.000427,-0.002888,0.003221
Age 60+ Male,-0.003410,0.003966,-0.000316,0.000695,-0.000493,0.000449,0.001227,0.003401
All: LAG 11,0.000757,0.002477,-0.000168,0.000432,0.000361,0.000281,-0.000789,0.002102
Female,0.000256,0.002789,-0.000257,0.000488,0.000335,0.000316,-0.002030,0.002369
Male,0.001300,0.002745,-0.000073,0.000479,0.000390,0.000312,0.000546,0.002328
Warm All,0.003920,0.002099,0.000339,0.000453,0.000529,0.000204,0.000083,0.002254
Warm Female,0.001947,0.002417,-0.000037,0.000522,0.000368,0.000235,-0.001753,0.002600
Warm Male,0.006049,0.002400,0.000742,0.000518,0.000704,0.000234,0.002036,0.002572
Cold All,-0.002584,0.002926,-0.000342,0.000425,-0.000197,0.000447,-0.001445,0.002020
Cold Female,-0.001262,0.003245,-0.000264,0.000472,0.000175,0.000496,-0.002427,0.002241
Cold Male,-0.003989,0.003171,-0.000425,0.000460,-0.000594,0.000485,-0.000376,0.002191
Age 0-10 All,0.005186,0.005047,0.000066,0.000853,0.001278,0.000597,-0.000334,0.004040
Age 0-10 Female,-0.010263,0.007346,-0.002690,0.001237,0.000606,0.000871,-0.002822,0.005864
Age 0-10 Male,0.017113,0.006558,0.002214,0.001111,0.001796,0.000775,0.001703,0.005268
Age 11-60 All,0.000311,0.002641,-0.000231,0.000461,0.000319,0.000299,0.000372,0.002241
Age 11-60 Female,0.000690,0.003121,-0.000239,0.000545,0.000420,0.000353,-0.000323,0.002651
Age 11-60 Male,-0.000085,0.003068,-0.000221,0.000535,0.000211,0.000348,0.001110,0.002601
Age 60+All,0.000658,0.003283,-0.000104,0.000578,0.000266,0.000369,-0.002775,0.002822
Age 60+ Female,0.001347,0.003785,0.000158,0.000666,0.000165,0.000426,-0.004572,0.003250
Age 60+ Male,-0.000139,0.003991,-0.000408,0.000702,0.000383,0.000449,-0.000692,0.003435
All: LAG 12,0.000207,0.002478,-0.000075,0.000434,0.000131,0.000280,-0.002168,0.002102
Female,-0.002116,0.002792,-0.000382,0.000489,-0.000106,0.000315,-0.004745,0.002368
Male,0.002701,0.002745,0.000252,0.000480,0.000385,0.000311,0.000603,0.002329
Warm All,0.001557,0.002095,0.000277,0.000453,0.000140,0.000203,-0.000460,0.002263
Warm Female,-0.003051,0.002411,-0.000421,0.000521,-0.000323,0.000234,-0.003237,0.002610
Warm Male,0.006546,0.002398,0.001033,0.000518,0.000640,0.000233,0.002528,0.002587
Cold All,0.000452,0.002936,0.000007,0.000428,0.000173,0.000445,-0.003286,0.002015
Cold Female,0.001401,0.003256,0.000006,0.000475,0.000591,0.000494,-0.005896,0.002231
Cold Male,-0.000579,0.003181,0.000007,0.000464,-0.000279,0.000483,-0.000483,0.002188
Age 0-10 All,0.008770,0.005033,0.001055,0.000853,0.001026,0.000595,0.009247,0.004050
Age 0-10 Female,-0.004651,0.007324,-0.001347,0.001236,0.000454,0.000870,0.004209,0.005870
Age 0-10 Male,0.019134,0.006548,0.002938,0.001114,0.001462,0.000771,0.013244,0.005289
Age 11-60 All,-0.000260,0.002644,-0.000249,0.000463,0.000200,0.000299,-0.002160,0.002243
Age 11-60 Female,-0.002082,0.003126,-0.000497,0.000548,0.000025,0.000353,-0.004128,0.002650
Age 11-60 Male,0.001693,0.003070,0.000016,0.000537,0.000388,0.000348,-0.000055,0.002606
Age 60+All,-0.000707,0.003285,-0.000023,0.000580,-0.000142,0.000368,-0.004707,0.002819
Age 60+ Female,-0.001736,0.003786,-0.000018,0.000668,-0.000392,0.000424,-0.007370,0.003250
Age 60+ Male,0.000478,0.003996,-0.000031,0.000705,0.000147,0.000447,-0.001634,0.003428
All: LAG 13,-0.003804,0.002465,-0.001187,0.000430,0.000340,0.000281,-0.003663,0.002077
Female,-0.005322,0.002775,-0.001439,0.000484,0.000233,0.000316,-0.005951,0.002337
Male,-0.002171,0.002733,-0.000918,0.000476,0.000455,0.000311,-0.001197,0.002304
Warm All,-0.002745,0.002088,-0.001023,0.000445,0.000042,0.000206,-0.003747,0.002243
Warm Female,-0.004353,0.002405,-0.001261,0.000513,-0.000123,0.000237,-0.006771,0.002582
Warm Male,-0.001016,0.002391,-0.000766,0.000510,0.000220,0.000235,-0.000471,0.002570
Cold All,-0.002454,0.002903,-0.000927,0.000425,0.001397,0.000432,-0.003462,0.001991
Cold Female,-0.003535,0.003220,-0.001133,0.000472,0.001462,0.000479,-0.005346,0.002204
Cold Male,-0.001297,0.003150,-0.000708,0.000461,0.001327,0.000470,-0.001440,0.002163
Age 0-10 All,0.008287,0.005036,0.000809,0.000851,0.001206,0.000598,0.007216,0.004040
Age 0-10 Female,0.005556,0.007324,-0.000101,0.001235,0.001615,0.000872,0.002256,0.005848
Age 0-10 Male,0.010399,0.006557,0.001515,0.001110,0.000897,0.000778,0.011118,0.005280
Age 11-60 All,-0.004252,0.002630,-0.001260,0.000458,0.000314,0.000299,-0.004221,0.002216
Age 11-60 Female,-0.005224,0.003108,-0.001447,0.000542,0.000273,0.000354,-0.006938,0.002618
Age 11-60 Male,-0.003212,0.003055,-0.001061,0.000532,0.000357,0.000348,-0.001318,0.002574
Age 60+All,-0.005442,0.003262,-0.001491,0.000574,0.000229,0.000368,-0.005097,0.002779
Age 60+ Female,-0.007202,0.003758,-0.001654,0.000662,-0.000027,0.000424,-0.005809,0.003195
Age 60+ Male,-0.003410,0.003969,-0.001303,0.000698,0.000527,0.000448,-0.004281,0.003389
All: LAG 14,-0.007140,0.002452,-0.001776,0.000426,0.000164,0.000283,-0.003643,0.002080
Female,-0.007744,0.002760,-0.001873,0.000480,0.000116,0.000318,-0.004743,0.002340
Male,-0.006488,0.002721,-0.001672,0.000472,0.000216,0.000314,-0.002457,0.002307
Warm All,-0.005121,0.002085,-0.001777,0.000438,0.000038,0.000209,-0.003103,0.002237
Warm Female,-0.005170,0.002399,-0.001709,0.000504,-0.000010,0.000240,-0.004732,0.002574
Warm Male,-0.005073,0.002388,-0.001850,0.000501,0.000089,0.000239,-0.001347,0.002563
Cold All,-0.007867,0.002873,-0.001522,0.000423,0.000611,0.000427,-0.003923,0.001999
Cold Female,-0.008997,0.003184,-0.001681,0.000469,0.000537,0.000473,-0.004770,0.002213
Cold Male,-0.006655,0.003119,-0.001352,0.000459,0.000692,0.000464,-0.003013,0.002172
Age 0-10 All,0.002071,0.005039,-0.000060,0.000849,0.000640,0.000602,0.006853,0.004038
Age 0-10 Female,0.005982,0.007334,-0.000162,0.001233,0.001834,0.000879,0.002543,0.005906
Age 0-10 Male,-0.000918,0.006557,0.000021,0.001108,-0.000263,0.000782,0.010120,0.005235
Age 11-60 All,-0.006262,0.002617,-0.001775,0.000455,0.000384,0.000301,-0.003574,0.002222
Age 11-60 Female,-0.008043,0.003088,-0.002131,0.000537,0.000326,0.000355,-0.004905,0.002618
Age 11-60 Male,-0.004345,0.003045,-0.001393,0.000529,0.000446,0.000351,-0.002129,0.002589
Age 60+All,-0.010396,0.003242,-0.002138,0.000567,-0.000283,0.000371,-0.006020,0.002777
Age 60+ Female,-0.009448,0.003737,-0.001749,0.000655,-0.000466,0.000428,-0.005699,0.003199
Age 60+ Male,-0.011521,0.003940,-0.002591,0.000689,-0.000073,0.000452,-0.006388,0.003375
